Chromosome	Start	End	Feature_Type	Details	Reads
PYGN01010868.1	0	1014	intergenic	.	AP012548.1_2049,AP012548.1_2050,AP012548.1_2051,AP012548.1_2052,AP012548.1_2053,AP012548.1_2054,AP012548.1_2055,CP001429.2_2057,CP001487.1_2311,CP001487.1_2312,CP001487.1_2313,CP001487.1_2314,CP001487.1_2315,CP001487.1_2316,CP001487.1_2317,CP003000.1_615,CP003000.1_616,CP142614.1_1766,CP142614.1_1767,CP142614.1_1770,CP142614.1_1771,CP142623.1_357,CP142623.1_358,CP142623.1_360,CP142623.1_362,CP142623.1_363
PYGN01010868.1	4607	5831	intergenic	.	AP012548.1_2117,AP012548.1_2118,AP012548.1_2120,AP012548.1_2121,AP012548.1_2122,AP012548.1_2123,AP012548.1_2124,CP001429.2_2125,CP001429.2_2126,CP001429.2_2130,CP001429.2_2131,CP001487.1_2241,CP001487.1_2242,CP001487.1_2243,CP001487.1_2244,CP001487.1_2245,CP001487.1_2246,CP001487.1_2247,CP001487.1_2248,CP001487.1_2249,CP003000.1_543,CP003000.1_544,CP003000.1_549,CP142614.1_1833,CP142614.1_1834,CP142614.1_1835,CP142614.1_1836,CP142614.1_1837,CP142614.1_1838,CP142614.1_1839,CP142614.1_1840,CP142614.1_1841,CP142623.1_287,CP142623.1_288,CP142623.1_289,CP142623.1_290,CP142623.1_291,CP142623.1_292,CP142623.1_293,CP142623.1_294,CP142623.1_295
PYGN01010868.1	9734	10841	intergenic	.	AP012548.1_2206,AP012548.1_2207,AP012548.1_2208,AP012548.1_2209,AP012548.1_2210,AP012548.1_2211,AP012548.1_2212,CP001429.2_2219,CP001429.2_2222,CP001487.1_2153,CP001487.1_2154,CP001487.1_2155,CP001487.1_2156,CP001487.1_2157,CP001487.1_2158,CP001487.1_2159,CP001487.1_2160,CP003000.1_467,CP142614.1_1923,CP142614.1_1924,CP142614.1_1927,CP142614.1_1928,CP142623.1_200,CP142623.1_201,CP142623.1_202,CP142623.1_203,CP142623.1_204,CP142623.1_205,CP142623.1_206
PYGN01011634.1	4790	4874	intergenic	.	CP001487.1_2931
PYGN01012272.1	2484	2684	intergenic	.	AP012548.1_2383,CP001487.1_1983,CP003000.1_2140,CP142614.1_2102
PYGN01016179.1	0	1039	intergenic	.	AP012548.1_1098,AP012548.1_1099,AP012548.1_1100,AP012548.1_1102,AP012548.1_1103,CP001429.2_1088,CP001429.2_1089,CP001429.2_1092,CP001487.1_3262,CP001487.1_3263,CP001487.1_3264,CP001487.1_3265,CP001487.1_3266,CP001487.1_3267,CP001487.1_3268,CP001487.1_3269,CP003000.1_1479,CP003000.1_1480,CP003000.1_1483,CP003000.1_1484,CP142614.1_817,CP142614.1_819,CP142614.1_821,CP142614.1_822,CP142623.1_1309,CP142623.1_1310,CP142623.1_1311,CP142623.1_1312,CP142623.1_1313
PYGN01016179.1	3646	4751	intergenic	.	AP012548.1_1062,AP012548.1_1064,AP012548.1_1067,CP001429.2_1051,CP001429.2_1052,CP001429.2_1053,CP001429.2_1057,CP001487.1_3297,CP001487.1_3298,CP001487.1_3299,CP001487.1_3300,CP001487.1_3301,CP001487.1_3302,CP001487.1_3303,CP001487.1_3304,CP003000.1_1516,CP003000.1_1518,CP142614.1_781,CP142614.1_782,CP142614.1_783,CP142614.1_784,CP142614.1_785,CP142614.1_786,CP142623.1_1346,CP142623.1_1347,CP142623.1_1348,CP142623.1_1349,CP142623.1_1350,CP142623.1_1351
PYGN01017693.1	0	1070	intergenic	.	AP012548.1_1946,AP012548.1_1947,AP012548.1_1948,AP012548.1_1950,AP012548.1_1951,AP012548.1_1952,CP001429.2_1953,CP001429.2_1954,CP001487.1_2413,CP001487.1_2414,CP001487.1_2415,CP001487.1_2416,CP001487.1_2417,CP001487.1_2418,CP001487.1_2419,CP001487.1_2420,CP003000.1_705,CP003000.1_706,CP142614.1_1662,CP142614.1_1663,CP142614.1_1664,CP142614.1_1665,CP142614.1_1666,CP142614.1_1667,CP142614.1_1668,CP142623.1_460,CP142623.1_461,CP142623.1_462,CP142623.1_463,CP142623.1_464,CP142623.1_465,CP142623.1_466,CP142623.1_467
PYGN01017693.1	4801	5835	intergenic	.	AP012548.1_1892,AP012548.1_1894,AP012548.1_1895,AP012548.1_1896,CP001429.2_1900,CP001429.2_1901,CP001429.2_1902,CP001429.2_1903,CP001487.1_2469,CP001487.1_2470,CP001487.1_2471,CP001487.1_2472,CP001487.1_2473,CP001487.1_2474,CP001487.1_2475,CP003000.1_756,CP003000.1_759,CP003000.1_760,CP142614.1_1608,CP142614.1_1610,CP142614.1_1611,CP142614.1_1612,CP142623.1_517,CP142623.1_518,CP142623.1_519,CP142623.1_520,CP142623.1_521,CP142623.1_522
PYGN01017898.1	0	1058	intergenic	.	AP012548.1_569,AP012548.1_570,AP012548.1_572,AP012548.1_573,AP012548.1_574,CP001429.2_581,CP001429.2_582,CP001429.2_584,CP001429.2_585,CP001487.1_3770,CP001487.1_3771,CP001487.1_3772,CP001487.1_3773,CP001487.1_3774,CP001487.1_3775,CP001487.1_3776,CP142614.1_286,CP142614.1_287,CP142614.1_289,CP142614.1_290,CP142614.1_291,CP142623.1_1840,CP142623.1_1841,CP142623.1_1842,CP142623.1_1843,CP142623.1_1844,CP142623.1_1845
PYGN01019346.1	0	1392	intergenic	.	AP012548.1_912,AP012548.1_913,AP012548.1_914,AP012548.1_915,AP012548.1_916,AP012548.1_917,AP012548.1_918,AP012548.1_919,AP012548.1_920,AP012548.1_921,CP001429.2_921,CP001429.2_922,CP001429.2_926,CP001429.2_927,CP001429.2_929,CP001487.1_3425,CP001487.1_3426,CP001487.1_3427,CP001487.1_3428,CP001487.1_3429,CP001487.1_3430,CP001487.1_3431,CP001487.1_3432,CP001487.1_3433,CP001487.1_3434,CP003000.1_1627,CP003000.1_1628,CP003000.1_1631,CP003000.1_1632,CP003000.1_1633,CP142614.1_630,CP142614.1_631,CP142614.1_632,CP142614.1_633,CP142614.1_634,CP142614.1_636,CP142614.1_637,CP142614.1_638,CP142614.1_639,CP142623.1_1493,CP142623.1_1494,CP142623.1_1496,CP142623.1_1497,CP142623.1_1499,CP142623.1_1501
PYGN01019675.1	0	1120	intergenic	.	AP012548.1_3304,AP012548.1_3305,AP012548.1_3307,AP012548.1_3310,CP001429.2_3339,CP001429.2_3341,CP001429.2_3342,CP001429.2_3343,CP001487.1_1020,CP001487.1_1021,CP001487.1_1022,CP001487.1_1023,CP001487.1_1024,CP001487.1_1025,CP001487.1_1026,CP001487.1_1027,CP003000.1_3067,CP003000.1_3069,CP003000.1_3072,CP142614.1_3034,CP142614.1_3036,CP142614.1_3037,CP142614.1_3039,CP142623.1_3315,CP142623.1_3317,CP142623.1_3318,CP142623.1_3320,CP142623.1_3321
PYGN01019929.1	0	1277	intergenic	.	AP012548.1_287,AP012548.1_289,CP001487.1_4066,CP001487.1_4067,CP001487.1_4068,CP001487.1_4069,CP001487.1_4070,CP001487.1_4071,CP001487.1_4072,CP001487.1_4073,CP001487.1_4074,CP003000.1_232,CP142614.1_5,CP142614.1_6,CP142623.1_2120
PYGN01019939.1	64	1018	intergenic	.	AP012548.1_944,AP012548.1_945,AP012548.1_946,AP012548.1_947,AP012548.1_949,CP142614.1_662,CP142614.1_663,CP142614.1_664,CP142614.1_665,CP142614.1_666,CP142614.1_668,CP142623.1_1463,CP142623.1_1465,CP142623.1_1467,CP142623.1_1468,CP142623.1_1469
PYGN01019939.1	1296	1544	intergenic	.	AP012548.1_940,AP012548.1_941,CP142614.1_659,CP142623.1_1472
PYGN01020241.1	5	1054	intergenic	.	AP012548.1_3545,AP012548.1_3546,AP012548.1_3547,AP012548.1_3549,AP012548.1_3550,CP001429.2_3589,CP001429.2_3591,CP001487.1_781,CP001487.1_782,CP001487.1_783,CP001487.1_784,CP001487.1_785,CP001487.1_786,CP001487.1_787,CP003000.1_3310,CP003000.1_3311,CP003000.1_3312,CP142614.1_3274,CP142614.1_3276,CP142614.1_3277,CP142614.1_3278,CP142614.1_3279,CP142623.1_3076,CP142623.1_3077,CP142623.1_3078,CP142623.1_3079,CP142623.1_3081,CP142623.1_3082
PYGN01020637.1	0	1220	intergenic	.	AP012548.1_44,AP012548.1_45,AP012548.1_46,AP012548.1_49,AP012548.1_50,CP001429.2_44,CP001429.2_45,CP001429.2_48,CP001429.2_49,CP001429.2_50,CP001429.2_51,CP001487.1_60,CP001487.1_61,CP001487.1_62,CP001487.1_63,CP001487.1_64,CP001487.1_65,CP001487.1_66,CP001487.1_67,CP001487.1_68,CP003000.1_44,CP003000.1_45,CP003000.1_47,CP003000.1_48,CP003000.1_49,CP142614.1_3985,CP142614.1_3986,CP142614.1_3989,CP142614.1_3990,CP142623.1_2359,CP142623.1_2360,CP142623.1_2361,CP142623.1_2364,CP142623.1_2365,CP142623.1_2366
PYGN01020924.1	0	1192	intergenic	.	AP012548.1_1455,AP012548.1_1456,AP012548.1_1457,AP012548.1_1458,AP012548.1_1459,AP012548.1_1460,AP012548.1_1461,CP001429.2_1464,CP001429.2_1466,CP001487.1_2902,CP001487.1_2903,CP001487.1_2904,CP001487.1_2905,CP001487.1_2906,CP001487.1_2907,CP001487.1_2908,CP001487.1_2909,CP003000.1_1127,CP003000.1_1128,CP003000.1_1129,CP003000.1_1130,CP142614.1_1172,CP142614.1_1173,CP142614.1_1175,CP142614.1_1176,CP142614.1_1177,CP142614.1_1178,CP142623.1_949,CP142623.1_951,CP142623.1_952,CP142623.1_953,CP142623.1_955,CP142623.1_956
PYGN01020971.1	0	1145	intergenic	.	AP012548.1_2500,AP012548.1_2501,AP012548.1_2502,AP012548.1_2503,AP012548.1_2505,AP012548.1_2506,CP001429.2_2515,CP001429.2_2516,CP001429.2_2517,CP001429.2_2519,CP001429.2_2520,CP001429.2_2521,CP001487.1_1862,CP001487.1_1863,CP001487.1_1864,CP001487.1_1865,CP001487.1_1866,CP001487.1_1867,CP001487.1_1868,CP001487.1_1869,CP003000.1_2251,CP003000.1_2252,CP003000.1_2253,CP142614.1_2218,CP142614.1_2219,CP142614.1_2220,CP142614.1_2221,CP142614.1_2223,CP142623.1_4117,CP142623.1_4118,CP142623.1_4120,CP142623.1_4121,CP142623.1_4122,CP142623.1_4123
PYGN01021018.1	12	1041	intergenic	.	AP012548.1_472,AP012548.1_473,AP012548.1_475,AP012548.1_478,CP001429.2_477,CP001429.2_480,CP001429.2_483,CP001487.1_3874,CP001487.1_3875,CP001487.1_3876,CP001487.1_3877,CP001487.1_3878,CP001487.1_3879,CP001487.1_3880,CP003000.1_2021,CP003000.1_2022,CP142614.1_190,CP142614.1_191,CP142614.1_192,CP142614.1_193,CP142614.1_194,CP142614.1_196,CP142623.1_1930,CP142623.1_1934,CP142623.1_1935,CP142623.1_1936
PYGN01021241.1	0	1087	intergenic	.	AP012548.1_3861,AP012548.1_3862,AP012548.1_3863,AP012548.1_3865,CP001429.2_3900,CP001429.2_3903,CP001429.2_3904,CP001487.1_464,CP001487.1_465,CP001487.1_466,CP001487.1_467,CP001487.1_468,CP001487.1_469,CP001487.1_470,CP001487.1_471,CP142614.1_3584,CP142614.1_3586,CP142614.1_3587,CP142614.1_3588,CP142623.1_2761,CP142623.1_2763,CP142623.1_2764,CP142623.1_2765
PYGN01021254.1	0	1162	intergenic	.	AP012548.1_1209,AP012548.1_1210,AP012548.1_1212,AP012548.1_1214,AP012548.1_1215,CP001429.2_1218,CP001429.2_1221,CP001487.1_3149,CP001487.1_3150,CP001487.1_3151,CP001487.1_3152,CP001487.1_3153,CP001487.1_3154,CP001487.1_3155,CP001487.1_3156,CP003000.1_1367,CP003000.1_1371,CP142614.1_927,CP142614.1_929,CP142614.1_932,CP142614.1_933,CP142623.1_1196,CP142623.1_1199,CP142623.1_1200,CP142623.1_1201,CP142623.1_1202
PYGN01021525.1	0	1154	intergenic	.	AP012548.1_1079,AP012548.1_1080,AP012548.1_1081,AP012548.1_1083,AP012548.1_1084,CP001429.2_1072,CP001487.1_3281,CP001487.1_3282,CP001487.1_3283,CP001487.1_3284,CP001487.1_3285,CP001487.1_3286,CP001487.1_3287,CP001487.1_3288,CP142614.1_798,CP142614.1_799,CP142614.1_800,CP142614.1_802,CP142614.1_803,CP142623.1_1328,CP142623.1_1329,CP142623.1_1330,CP142623.1_1332
PYGN01021776.1	6	1063	intergenic	.	AP012548.1_4081,AP012548.1_4082,AP012548.1_4084,AP012548.1_4086,CP001429.2_4121,CP001429.2_4122,CP001429.2_4124,CP001487.1_244,CP001487.1_245,CP001487.1_246,CP001487.1_247,CP001487.1_248,CP001487.1_249,CP001487.1_250,CP003000.1_3791,CP142614.1_3805,CP142614.1_3807,CP142614.1_3810,CP142623.1_2542,CP142623.1_2544,CP142623.1_2545
PYGN01022097.1	13	1213	intergenic	.	AP012548.1_746,AP012548.1_747,AP012548.1_749,AP012548.1_750,AP012548.1_751,AP012548.1_753,CP001429.2_761,CP001429.2_762,CP001429.2_763,CP001429.2_764,CP001429.2_765,CP001487.1_3594,CP001487.1_3595,CP001487.1_3596,CP001487.1_3597,CP001487.1_3598,CP001487.1_3599,CP001487.1_3600,CP001487.1_3601,CP003000.1_1792,CP003000.1_1793,CP003000.1_1794,CP003000.1_1795,CP003000.1_1796,CP142614.1_464,CP142614.1_465,CP142614.1_467,CP142614.1_468,CP142614.1_469,CP142614.1_471,CP142623.1_1661,CP142623.1_1663,CP142623.1_1664,CP142623.1_1665,CP142623.1_1668
PYGN01022356.1	2	1161	intergenic	.	AP012548.1_72,AP012548.1_73,AP012548.1_74,AP012548.1_75,AP012548.1_76,AP012548.1_77,AP012548.1_78,CP001429.2_172,CP001429.2_173,CP001429.2_176,CP001487.1_34,CP001487.1_35,CP001487.1_36,CP001487.1_37,CP001487.1_38,CP001487.1_39,CP001487.1_40,CP001487.1_41,CP003000.1_70,CP003000.1_72,CP003000.1_74,CP003000.1_75,CP003000.1_76,CP003000.1_77,CP142614.1_4012,CP142614.1_4013,CP142614.1_4014,CP142614.1_4015,CP142614.1_4016,CP142614.1_4017,CP142623.1_2333,CP142623.1_2334,CP142623.1_2335,CP142623.1_2337,CP142623.1_2338
PYGN01023030.1	0	1271	intergenic	.	AP012548.1_2783,AP012548.1_2784,AP012548.1_2785,AP012548.1_2786,AP012548.1_2787,AP012548.1_2788,AP012548.1_2789,AP012548.1_2790,CP001429.2_2816,CP001429.2_2818,CP001429.2_2819,CP001429.2_2820,CP001429.2_2822,CP001429.2_2823,CP001429.2_2824,CP001487.1_1534,CP001487.1_1535,CP001487.1_1536,CP001487.1_1537,CP001487.1_1538,CP001487.1_1539,CP001487.1_1540,CP001487.1_1541,CP001487.1_1542,CP003000.1_2573,CP003000.1_2574,CP003000.1_2575,CP003000.1_2576,CP003000.1_2578,CP003000.1_2579,CP142614.1_2502,CP142614.1_2504,CP142614.1_2505,CP142614.1_2506,CP142614.1_2507,CP142614.1_2508,CP142614.1_2509,CP142623.1_3832,CP142623.1_3833,CP142623.1_3835,CP142623.1_3836,CP142623.1_3838,CP142623.1_3839
PYGN01023646.1	0	1013	intergenic	.	AP012548.1_3986,AP012548.1_3988,AP012548.1_3990,AP012548.1_3991,AP012548.1_3992,CP001429.2_4026,CP001429.2_4027,CP001429.2_4030,CP001429.2_4031,CP001429.2_4032,CP001487.1_338,CP001487.1_339,CP001487.1_340,CP001487.1_341,CP001487.1_342,CP001487.1_343,CP001487.1_344,CP003000.1_3698,CP003000.1_3701,CP003000.1_3702,CP142614.1_3709,CP142614.1_3711,CP142614.1_3712,CP142614.1_3713,CP142614.1_3714,CP142614.1_3715,CP142623.1_2634,CP142623.1_2635,CP142623.1_2636,CP142623.1_2640
PYGN01023835.1	0	1005	intergenic	.	AP012548.1_1839,AP012548.1_1840,AP012548.1_1841,AP012548.1_1842,AP012548.1_1843,AP012548.1_1844,AP012548.1_1845,CP001429.2_1846,CP001429.2_1847,CP001429.2_1849,CP001429.2_1850,CP001429.2_1851,CP001429.2_1852,CP001487.1_2519,CP001487.1_2520,CP001487.1_2521,CP001487.1_2522,CP001487.1_2523,CP001487.1_2524,CP001487.1_2525,CP001487.1_2526,CP003000.1_808,CP003000.1_809,CP003000.1_810,CP003000.1_812,CP003000.1_813,CP142614.1_1555,CP142614.1_1556,CP142614.1_1557,CP142614.1_1558,CP142614.1_1559,CP142614.1_1560,CP142623.1_568,CP142623.1_569,CP142623.1_570,CP142623.1_571,CP142623.1_572,CP142623.1_573
PYGN01024091.1	0	1068	intergenic	.	AP012548.1_3174,AP012548.1_3175,AP012548.1_3176,CP001429.2_3209,CP001429.2_3212,CP001487.1_1151,CP001487.1_1152,CP001487.1_1153,CP001487.1_1154,CP001487.1_1155,CP001487.1_1156,CP001487.1_1157,CP001487.1_1158,CP003000.1_2948,CP142614.1_2901,CP142614.1_2902,CP142614.1_2903,CP142614.1_2904,CP142614.1_2905,CP142623.1_3444,CP142623.1_3445,CP142623.1_3446,CP142623.1_3447
