592754	1006	1095	intergenic	.	AP012548.1_2702,CP142614.1_2421,CP142623.1_3920
592754	1685	1783	intergenic	.	AP012548.1_2231,AP012548.1_663,CP142623.1_180
593153	2082	2592	intergenic	.	AP012548.1_2857,AP012548.1_56,AP012548.1_606,CP001429.2_56,CP142614.1_2587,CP142614.1_323,CP142614.1_3996,CP142623.1_1807,CP142623.1_1808,CP142623.1_2354,CP142623.1_3764
593197	2962	3164	intergenic	.	AP012548.1_1909,CP001429.2_1917,CP142614.1_1625,CP142623.1_503,CP142623.1_504
593909	824	902	intergenic	.	AP012548.1_710,CP001487.1_3636,CP142614.1_428,CP142623.1_1704
594020	290	392	intergenic	.	CP001487.1_3492,CP003000.1_1688,CP142614.1_573,CP142623.1_1558
594060	2640	3063	intergenic	.	AP012548.1_215,AP012548.1_644,AP012548.1_645,CP001487.1_3701,CP142614.1_361,CP142614.1_362,CP142614.1_4155,CP142623.1_1769,CP142623.1_1770,CP142623.1_2195
594540	5471	5521	intergenic	.	AP012548.1_19,AP012548.1_20,CP001429.2_3740,CP001487.1_92,CP142614.1_3959,CP142614.1_3960,CP142623.1_2390,CP142623.1_2391
594540	5471	5851	5524	start_codon	AP012548.1_19,AP012548.1_20,CP001429.2_3740,CP001487.1_92,CP142614.1_3959,CP142614.1_3960,CP142623.1_2390,CP142623.1_2391
594540	5471	5851	5806	CDS	AP012548.1_19,AP012548.1_20,CP001429.2_3740,CP001487.1_92,CP142614.1_3959,CP142614.1_3960,CP142623.1_2390,CP142623.1_2391
594540	5471	5851	5806	exon	AP012548.1_19,AP012548.1_20,CP001429.2_3740,CP001487.1_92,CP142614.1_3959,CP142614.1_3960,CP142623.1_2390,CP142623.1_2391
594540	5471	5851	5806	mRNA	AP012548.1_19,AP012548.1_20,CP001429.2_3740,CP001487.1_92,CP142614.1_3959,CP142614.1_3960,CP142623.1_2390,CP142623.1_2391
594540	5471	5851	5806	stop_codon	AP012548.1_19,AP012548.1_20,CP001429.2_3740,CP001487.1_92,CP142614.1_3959,CP142614.1_3960,CP142623.1_2390,CP142623.1_2391
594540	5471	5851	5879	gene	AP012548.1_19,AP012548.1_20,CP001429.2_3740,CP001487.1_92,CP142614.1_3959,CP142614.1_3960,CP142623.1_2390,CP142623.1_2391
594719	531	634	intergenic	.	AP012548.1_605,CP142614.1_322
594777	15	239	intergenic	.	AP012548.1_143,CP142614.1_4082,CP142614.1_4212,CP142623.1_2268
595445	134	827	intergenic	.	AP012548.1_3466,AP012548.1_3633,AP012548.1_4006,AP012548.1_940,CP001429.2_3677,CP001429.2_4046,CP001487.1_324,CP001487.1_699,CP001487.1_865,CP142614.1_3194,CP142614.1_3729,CP142614.1_3730,CP142614.1_658,CP142623.1_2620,CP142623.1_2994
596963	417	571	intergenic	.	AP012548.1_3665,AP012548.1_3666,CP142614.1_3388,CP142623.1_2960,CP142623.1_2961
597223	6232	6557	intergenic	.	AP012548.1_3884,AP012548.1_3885,CP001429.2_3923,CP001487.1_445,CP001487.1_446,CP142614.1_3607,CP142614.1_3608,CP142614.1_3609,CP142623.1_2740,CP142623.1_2741,CP142623.1_2742
597778	339	680	intergenic	.	AP012548.1_1161,CP142614.1_878,CP142623.1_1252
598	67863	68157	67864	stop_codon	AP012548.1_1953,AP012548.1_3229,AP012548.1_3230,CP001429.2_1960,CP142614.1_1669,CP142614.1_2958,CP142623.1_3390,CP142623.1_3391,CP142623.1_460
598	67863	68157	67931	CDS	AP012548.1_1953,AP012548.1_3229,AP012548.1_3230,CP001429.2_1960,CP142614.1_1669,CP142614.1_2958,CP142623.1_3390,CP142623.1_3391,CP142623.1_460
598	67863	68157	67931	exon	AP012548.1_1953,AP012548.1_3229,AP012548.1_3230,CP001429.2_1960,CP142614.1_1669,CP142614.1_2958,CP142623.1_3390,CP142623.1_3391,CP142623.1_460
598	67863	68157	93185	gene	AP012548.1_1953,AP012548.1_3229,AP012548.1_3230,CP001429.2_1960,CP142614.1_1669,CP142614.1_2958,CP142623.1_3390,CP142623.1_3391,CP142623.1_460
598	67863	68157	93185	mRNA	AP012548.1_1953,AP012548.1_3229,AP012548.1_3230,CP001429.2_1960,CP142614.1_1669,CP142614.1_2958,CP142623.1_3390,CP142623.1_3391,CP142623.1_460
598	164445	164522	175985	mRNA	AP012548.1_3500,CP001487.1_832,CP142614.1_3228,CP142614.1_3229,CP142623.1_3126,CP142623.1_3127
598	164445	164522	176017	gene	AP012548.1_3500,CP001487.1_832,CP142614.1_3228,CP142614.1_3229,CP142623.1_3126,CP142623.1_3127
599020	1947	2145	intergenic	.	AP012548.1_893,CP001487.1_3453,CP142614.1_611,CP142623.1_1520
599275	2773	2986	intergenic	.	AP012548.1_2142,AP012548.1_2143,CP142614.1_1859,CP142614.1_1860,CP142623.1_269,CP142623.1_270
599777	1926	2133	intergenic	.	AP012548.1_3503,AP012548.1_3504,CP001429.2_3547,CP142614.1_3232,CP142623.1_3123
600360	2015	2230	intergenic	.	AP012548.1_1855,AP012548.1_925,CP001487.1_3421,CP142614.1_1571,CP142614.1_643,CP142623.1_1488,CP142623.1_1489
600602	1937	2211	2129	CDS	AP012548.1_4023,CP142614.1_3745,CP142614.1_3746,CP142623.1_2603
600602	1937	2211	2129	exon	AP012548.1_4023,CP142614.1_3745,CP142614.1_3746,CP142623.1_2603
600602	1937	2211	2129	gene	AP012548.1_4023,CP142614.1_3745,CP142614.1_3746,CP142623.1_2603
600602	1937	2211	2129	mRNA	AP012548.1_4023,CP142614.1_3745,CP142614.1_3746,CP142623.1_2603
600602	1937	2211	2129	start_codon	AP012548.1_4023,CP142614.1_3745,CP142614.1_3746,CP142623.1_2603
600602	2129	2211	intergenic	.	AP012548.1_4023,CP142614.1_3745,CP142614.1_3746,CP142623.1_2603
600744	71	157	intergenic	.	AP012548.1_519,CP142614.1_237,CP142623.1_1890
601294	14452	14555	intergenic	.	CP001429.2_3470,CP142614.1_3156,CP142623.1_3199
601533	5238	5388	intergenic	.	CP142614.1_996,CP142623.1_1133
601765	540	742	intergenic	.	AP012548.1_2903,CP142614.1_2632,CP142623.1_3721
601919	2618	2764	intergenic	.	AP012548.1_2371,AP012548.1_253,CP001429.2_2385,CP001487.1_1996,CP003000.1_2128,CP142614.1_4193,CP142623.1_2156
602124	6747	6900	11191	mRNA	AP012548.1_2137,CP142614.1_1853,CP142614.1_1854,CP142623.1_275
602124	6747	6900	12292	gene	AP012548.1_2137,CP142614.1_1853,CP142614.1_1854,CP142623.1_275
602124	7124	7247	11191	mRNA	AP012548.1_2138,CP142614.1_1855,CP142623.1_273,CP142623.1_274
602124	7124	7247	12292	gene	AP012548.1_2138,CP142614.1_1855,CP142623.1_273,CP142623.1_274
602190	1232	1348	intergenic	.	AP012548.1_1121,CP142623.1_1291
602453	2842	3015	intergenic	.	AP012548.1_166,CP003000.1_157,CP142614.1_4105
602572	1861	1955	intergenic	.	AP012548.1_3391,CP142614.1_3121,CP142623.1_3233
602609	917	1099	intergenic	.	AP012548.1_156,CP142614.1_4095,CP142614.1_4096,CP142623.1_2254,CP142623.1_2255
602610	3939	4270	intergenic	.	AP012548.1_2155,AP012548.1_2156,AP012548.1_2235,CP001429.2_2248,CP142614.1_1872,CP142614.1_1873,CP142614.1_1952,CP142623.1_177,CP142623.1_256
602623	3485	3566	intergenic	.	CP001429.2_867,CP142623.1_1554
602715	2770	2897	intergenic	.	AP012548.1_648,CP142614.1_365,CP142623.1_1766
602773	1333	1542	intergenic	.	AP012548.1_1145,CP142614.1_863,CP142614.1_864,CP142623.1_1266,CP142623.1_1267
603	35487	35616	36013	gene	AP012548.1_2308,CP001487.1_762,CP142623.1_3057
603058	116	231	intergenic	.	AP012548.1_2442,AP012548.1_3489,CP001487.1_1925,CP142614.1_2160,CP142623.1_4180
603075	5636	5787	intergenic	.	AP012548.1_432,AP012548.1_433,CP001487.1_3919,CP142614.1_151,CP142623.1_1976
603884	3674	3756	intergenic	.	AP012548.1_1924,CP001429.2_1931,CP001487.1_2441,CP003000.1_728,CP142614.1_1640,CP142623.1_489
604034	2381	2477	intergenic	.	AP012548.1_3953,CP003000.1_3664,CP142614.1_3676,CP142614.1_3677,CP142623.1_2673
604244	7907	8044	intergenic	.	CP142614.1_2318,CP142623.1_4023
604368	2258	2566	intergenic	.	AP012548.1_1078,AP012548.1_3836,CP142614.1_797,CP142623.1_1333,CP142623.1_1334,CP142623.1_2790
604391	7075	7413	intergenic	.	AP012548.1_1894,AP012548.1_3780,AP012548.1_3788,AP012548.1_3789,AP012548.1_899,CP001429.2_3827,CP001487.1_1425,CP003000.1_3544,CP142614.1_3504,CP142614.1_3512,CP142614.1_3513,CP142614.1_617,CP142623.1_1514,CP142623.1_2837,CP142623.1_2838,CP142623.1_2846,CP142623.1_3723,CP142623.1_519
604391	7075	7837	7671	CDS	AP012548.1_1894,AP012548.1_3780,AP012548.1_3788,AP012548.1_3789,AP012548.1_899,CP001429.2_3827,CP001487.1_1425,CP003000.1_3544,CP142614.1_3504,CP142614.1_3512,CP142614.1_3513,CP142614.1_617,CP142623.1_1514,CP142623.1_2837,CP142623.1_2838,CP142623.1_2846,CP142623.1_3723,CP142623.1_519
604391	7075	7837	7671	exon	AP012548.1_1894,AP012548.1_3780,AP012548.1_3788,AP012548.1_3789,AP012548.1_899,CP001429.2_3827,CP001487.1_1425,CP003000.1_3544,CP142614.1_3504,CP142614.1_3512,CP142614.1_3513,CP142614.1_617,CP142623.1_1514,CP142623.1_2837,CP142623.1_2838,CP142623.1_2846,CP142623.1_3723,CP142623.1_519
604391	7075	7837	9508	gene	AP012548.1_1894,AP012548.1_3780,AP012548.1_3788,AP012548.1_3789,AP012548.1_899,CP001429.2_3827,CP001487.1_1425,CP003000.1_3544,CP142614.1_3504,CP142614.1_3512,CP142614.1_3513,CP142614.1_617,CP142623.1_1514,CP142623.1_2837,CP142623.1_2838,CP142623.1_2846,CP142623.1_3723,CP142623.1_519
604391	7075	7837	9508	mRNA	AP012548.1_1894,AP012548.1_3780,AP012548.1_3788,AP012548.1_3789,AP012548.1_899,CP001429.2_3827,CP001487.1_1425,CP003000.1_3544,CP142614.1_3504,CP142614.1_3512,CP142614.1_3513,CP142614.1_617,CP142623.1_1514,CP142623.1_2837,CP142623.1_2838,CP142623.1_2846,CP142623.1_3723,CP142623.1_519
604730	3680	3767	intergenic	.	AP012548.1_2452,CP142614.1_2171,CP142623.1_4170
604730	4054	4170	intergenic	.	AP012548.1_2452,AP012548.1_2453,CP142614.1_2171,CP142623.1_4169,CP142623.1_4170
605	78197	78315	intergenic	.	AP012548.1_3084
607894	1749	1952	intergenic	.	AP012548.1_2127,CP142614.1_1844,CP142623.1_285
608375	950	1042	intergenic	.	AP012548.1_1488,CP142614.1_1206,CP142623.1_923
60856	826	1022	intergenic	.	AP012548.1_1598,CP001487.1_2767,CP142614.1_1315,CP142623.1_814
61	210	305	intergenic	.	AP012548.1_2076,AP012548.1_2077,CP142614.1_1793,CP142623.1_335
610006	2195	2323	intergenic	.	AP012548.1_3071,CP142614.1_2800
610726	867	982	intergenic	.	AP012548.1_2879
610794	710	874	intergenic	.	AP012548.1_2708,CP001487.1_1616,CP003000.1_2499,CP142614.1_2428,CP142623.1_3913
610907	369	532	intergenic	.	AP012548.1_1483,CP142614.1_1200,CP142623.1_928
611564	1393	1593	intergenic	.	AP012548.1_316,CP142614.1_32,CP142614.1_33,CP142623.1_2092,CP142623.1_2093
613	21771	21998	intergenic	.	AP012548.1_1461,CP142614.1_1178,CP142623.1_950,CP142623.1_951
614	156977	157057	160544	gene	AP012548.1_2800,CP142623.1_3822
614	156977	157057	160544	mRNA	AP012548.1_2800,CP142623.1_3822
615608	63	318	intergenic	.	AP012548.1_3235,CP142614.1_2963,CP142623.1_3385,CP142623.1_3386
616262	9701	9801	intergenic	.	CP142623.1_3343
619281	57	191	intergenic	.	AP012548.1_3268,CP001487.1_1062,CP003000.1_3031,CP142614.1_2997,CP142614.1_2998,CP142623.1_3356
621770	5940	6077	intergenic	.	AP012548.1_3709,CP142614.1_3432
621809	8355	8506	intergenic	.	AP012548.1_2092,CP001487.1_2274,CP003000.1_574,CP142614.1_1809,CP142623.1_320
621887	11127	11374	intergenic	.	AP012548.1_1212,AP012548.1_1344,CP001487.1_3020,CP142614.1_929,CP142623.1_1067,CP142623.1_1200
621891	5958	6205	intergenic	.	AP012548.1_3459,AP012548.1_3460,AP012548.1_3619,CP142614.1_3188,CP142623.1_3167
622063	675	903	intergenic	.	AP012548.1_3237,CP001487.1_1092,CP142614.1_2965,CP142623.1_3383
622668	966	1073	intergenic	.	AP012548.1_3596
623072	16337	16724	intergenic	.	AP012548.1_3215,AP012548.1_3524,AP012548.1_3525,CP001429.2_3252,CP001429.2_3568,CP001487.1_1114,CP001487.1_807,CP003000.1_2987,CP142614.1_2944,CP142614.1_3253,CP142623.1_3102,CP142623.1_3405
623339	281	449	intergenic	.	AP012548.1_121,AP012548.1_122,CP142614.1_4061,CP142623.1_2289
623485	4100	4352	intergenic	.	AP012548.1_1861,CP001487.1_2503,CP142614.1_1577,CP142623.1_551,CP142623.1_552
623582	170	302	intergenic	.	AP012548.1_1233,CP142614.1_950,CP142614.1_951,CP142623.1_1178
623596	3666	3746	intergenic	.	AP012548.1_917,CP142614.1_635,CP142623.1_1496
623848	8673	8787	intergenic	.	AP012548.1_3427
623916	465	692	intergenic	.	AP012548.1_3271,CP142614.1_3000,CP142614.1_3001,CP142623.1_3353
623946	4549	5063	intergenic	.	AP012548.1_1922,AP012548.1_4007,CP001429.2_4047,CP001487.1_2443,CP001487.1_323,CP003000.1_3718,CP142614.1_1638,CP142614.1_3731,CP142614.1_4088,CP142623.1_1547,CP142623.1_2262,CP142623.1_2619,CP142623.1_490
623954	3186	3263	intergenic	.	AP012548.1_3228,CP142614.1_2956,CP142623.1_3392
623954	3635	4088	intergenic	.	AP012548.1_3228,AP012548.1_3781,CP003000.1_3000,CP142614.1_2957,CP142614.1_3504,CP142623.1_2845,CP142623.1_3392
623987	3177	3438	intergenic	.	AP012548.1_2731,AP012548.1_422,CP142614.1_140,CP142614.1_2450,CP142623.1_1987
624065	3920	4066	intergenic	.	AP012548.1_2984,CP001487.1_1343,CP142614.1_2713,CP142623.1_3638,CP142623.1_3639
624076	1627	1750	intergenic	.	AP012548.1_1996,CP142614.1_1711,CP142623.1_417
624130	89	217	intergenic	.	AP012548.1_642,CP142614.1_359,CP142623.1_1772
624706	734	838	intergenic	.	AP012548.1_2939,CP003000.1_2717,CP142614.1_2668,CP142623.1_3685
625512	4794	4996	6493	mRNA	AP012548.1_1522,AP012548.1_1523,CP001429.2_1530,CP142614.1_1239,CP142623.1_889
625512	4794	4996	6724	gene	AP012548.1_1522,AP012548.1_1523,CP001429.2_1530,CP142614.1_1239,CP142623.1_889
625662	150	320	intergenic	.	CP142614.1_1347,CP142614.1_1348,CP142623.1_781
625662	846	1016	intergenic	.	AP012548.1_1631,CP003000.1_1012
626062	373	476	intergenic	.	AP012548.1_1152,CP001487.1_3213,CP003000.1_1430,CP142614.1_871,CP142623.1_1259
626658	779	1012	intergenic	.	AP012548.1_3092,AP012548.1_3093,CP001487.1_1235,CP003000.1_2869,CP142614.1_2821,CP142614.1_2822,CP142623.1_3528,CP142623.1_3529
627056	164	266	intergenic	.	CP001487.1_479,CP142614.1_3575,CP142623.1_2774
628169	86	476	intergenic	.	AP012548.1_1640,CP001429.2_1646,CP001487.1_1283,CP001487.1_513,CP142614.1_1356,CP142614.1_2773,CP142614.1_3540,CP142623.1_2809,CP142623.1_772
628169	730	1018	intergenic	.	AP012548.1_3044,AP012548.1_3817,CP142614.1_1357,CP142623.1_3578
631222	454	549	intergenic	.	AP012548.1_246,CP142623.1_2164
631239	568	694	intergenic	.	CP142614.1_598,CP142623.1_1533
634	310078	310401	intergenic	.	AP012548.1_2816,AP012548.1_344,CP001487.1_4015,CP142614.1_2545,CP142614.1_61,CP142614.1_62,CP142623.1_2065,CP142623.1_3807
635150	539	651	intergenic	.	AP012548.1_2904,CP001487.1_1422,CP142614.1_2633,CP142623.1_3720
635788	519	637	intergenic	.	CP142623.1_1427
636907	1269	1421	intergenic	.	AP012548.1_2541,CP142614.1_2259,CP142623.1_4082
637	404213	404305	intergenic	.	CP142614.1_884
637209	9506	9696	intergenic	.	AP012548.1_436,AP012548.1_437,CP142614.1_155,CP142623.1_1971,CP142623.1_1972
637265	11108	11277	intergenic	.	AP012548.1_3529,AP012548.1_3531,CP003000.1_3294,CP142614.1_3257,CP142614.1_3259,CP142623.1_3096,CP142623.1_3098
637268	2043	2389	intergenic	.	AP012548.1_151,AP012548.1_152,CP001429.2_96,CP001487.1_4206,CP142614.1_4091,CP142614.1_4092,CP142623.1_2258,CP142623.1_2259
637591	4003	4278	intergenic	.	AP012548.1_2131,AP012548.1_2380,AP012548.1_3263,CP001429.2_2394,CP001487.1_1987,CP003000.1_2137,CP142614.1_1848,CP142614.1_2098,CP142614.1_2992,CP142623.1_281,CP142623.1_32,CP142623.1_3362
637673	6034	6202	intergenic	.	AP012548.1_3222,CP142614.1_2951,CP142623.1_3398
637688	4584	4918	intergenic	.	AP012548.1_3951,AP012548.1_3952,CP142614.1_3674,CP142614.1_3675,CP142614.1_3676,CP142623.1_2674,CP142623.1_2675
637688	10688	10889	intergenic	.	AP012548.1_3173,AP012548.1_3174,CP001487.1_1155,CP142614.1_2902,CP142623.1_3447
637696	5657	5843	intergenic	.	AP012548.1_2549,CP001487.1_1819,CP003000.1_2296,CP142614.1_2267,CP142623.1_4073
637697	17044	17202	intergenic	.	AP012548.1_569,CP001487.1_3776,CP142614.1_286
637722	250	337	intergenic	.	AP012548.1_4120,CP142614.1_3843,CP142623.1_2507
637977	1075	1342	intergenic	.	AP012548.1_1312,CP001429.2_1318,CP142614.1_1029,CP142614.1_1030,CP142623.1_1099,CP142623.1_1100
637989	15751	16198	intergenic	.	AP012548.1_1178,AP012548.1_1179,AP012548.1_1180,AP012548.1_4061,CP001487.1_269,CP001487.1_3185,CP001487.1_3186,CP142614.1_3785,CP142614.1_895,CP142614.1_896,CP142614.1_897,CP142623.1_1233,CP142623.1_2565
637996	773	927	intergenic	.	AP012548.1_3696,AP012548.1_3697,CP142614.1_3419,CP142614.1_3420,CP142623.1_2929,CP142623.1_2930
637997	3250	3468	intergenic	.	AP012548.1_2482,AP012548.1_2526,CP142614.1_2245,CP142623.1_4096,CP142623.1_540
638188	7952	8526	intergenic	.	AP012548.1_2630,AP012548.1_2631,AP012548.1_2632,CP001429.2_2665,CP001487.1_1692,CP003000.1_2424,CP142614.1_2349,CP142614.1_2350,CP142614.1_2351,CP142614.1_2352,CP142614.1_3091,CP142623.1_3264,CP142623.1_3989,CP142623.1_3990,CP142623.1_3991,CP142623.1_3992
638221	3979	4457	intergenic	.	AP012548.1_2460,AP012548.1_2461,AP012548.1_2567,AP012548.1_2568,AP012548.1_3431,AP012548.1_3432,AP012548.1_3433,AP012548.1_3434,CP001429.2_2592,CP001429.2_3479,CP001487.1_1907,CP001487.1_896,CP001487.1_898,CP003000.1_2215,CP142614.1_2179,CP142614.1_2180,CP142614.1_2285,CP142614.1_2286,CP142614.1_2287,CP142614.1_3161,CP142614.1_3162,CP142623.1_3192,CP142623.1_3193,CP142623.1_4055,CP142623.1_4056,CP142623.1_4161
638221	3979	4985	4750	CDS	AP012548.1_2460,AP012548.1_2461,AP012548.1_2567,AP012548.1_2568,AP012548.1_3431,AP012548.1_3432,AP012548.1_3433,AP012548.1_3434,CP001429.2_2592,CP001429.2_3479,CP001487.1_1907,CP001487.1_896,CP001487.1_898,CP003000.1_2215,CP142614.1_2179,CP142614.1_2180,CP142614.1_2285,CP142614.1_2286,CP142614.1_2287,CP142614.1_3161,CP142614.1_3162,CP142623.1_3192,CP142623.1_3193,CP142623.1_4055,CP142623.1_4056,CP142623.1_4161
638221	3979	4985	4750	exon	AP012548.1_2460,AP012548.1_2461,AP012548.1_2567,AP012548.1_2568,AP012548.1_3431,AP012548.1_3432,AP012548.1_3433,AP012548.1_3434,CP001429.2_2592,CP001429.2_3479,CP001487.1_1907,CP001487.1_896,CP001487.1_898,CP003000.1_2215,CP142614.1_2179,CP142614.1_2180,CP142614.1_2285,CP142614.1_2286,CP142614.1_2287,CP142614.1_3161,CP142614.1_3162,CP142623.1_3192,CP142623.1_3193,CP142623.1_4055,CP142623.1_4056,CP142623.1_4161
638221	3979	4985	4750	gene	AP012548.1_2460,AP012548.1_2461,AP012548.1_2567,AP012548.1_2568,AP012548.1_3431,AP012548.1_3432,AP012548.1_3433,AP012548.1_3434,CP001429.2_2592,CP001429.2_3479,CP001487.1_1907,CP001487.1_896,CP001487.1_898,CP003000.1_2215,CP142614.1_2179,CP142614.1_2180,CP142614.1_2285,CP142614.1_2286,CP142614.1_2287,CP142614.1_3161,CP142614.1_3162,CP142623.1_3192,CP142623.1_3193,CP142623.1_4055,CP142623.1_4056,CP142623.1_4161
638221	3979	4985	4750	mRNA	AP012548.1_2460,AP012548.1_2461,AP012548.1_2567,AP012548.1_2568,AP012548.1_3431,AP012548.1_3432,AP012548.1_3433,AP012548.1_3434,CP001429.2_2592,CP001429.2_3479,CP001487.1_1907,CP001487.1_896,CP001487.1_898,CP003000.1_2215,CP142614.1_2179,CP142614.1_2180,CP142614.1_2285,CP142614.1_2286,CP142614.1_2287,CP142614.1_3161,CP142614.1_3162,CP142623.1_3192,CP142623.1_3193,CP142623.1_4055,CP142623.1_4056,CP142623.1_4161
638221	4750	4985	intergenic	.	AP012548.1_2460,AP012548.1_2461,AP012548.1_2567,AP012548.1_2568,AP012548.1_3431,AP012548.1_3432,AP012548.1_3433,AP012548.1_3434,CP001429.2_2592,CP001429.2_3479,CP001487.1_1907,CP001487.1_896,CP001487.1_898,CP003000.1_2215,CP142614.1_2179,CP142614.1_2180,CP142614.1_2285,CP142614.1_2286,CP142614.1_2287,CP142614.1_3161,CP142614.1_3162,CP142623.1_3192,CP142623.1_3193,CP142623.1_4055,CP142623.1_4056,CP142623.1_4161
638248	10243	10396	intergenic	.	AP012548.1_3357,CP001429.2_3401,CP001487.1_973,CP142614.1_3087,CP142623.1_3267,CP142623.1_3268
638328	1854	2119	intergenic	.	AP012548.1_3547,AP012548.1_3548,CP001487.1_784,CP003000.1_3312,CP142614.1_3276,CP142614.1_3277,CP142623.1_3078,CP142623.1_3079
638359	1511	1894	intergenic	.	AP012548.1_3776,AP012548.1_3777,AP012548.1_3945,CP001487.1_552,CP142614.1_3500,CP142614.1_3501,CP142614.1_3668,CP142623.1_2681,CP142623.1_2848,CP142623.1_2849,CP142623.1_2850
638376	4583	4707	intergenic	.	AP012548.1_1443,CP003000.1_1142,CP142614.1_1160,CP142623.1_968
638422	6941	7112	7955	gene	AP012548.1_1899,CP142614.1_1615,CP142623.1_513
638422	6941	7112	7955	mRNA	AP012548.1_1899,CP142614.1_1615,CP142623.1_513
638626	3714	3794	intergenic	.	CP142614.1_1973,CP142623.1_156
639060	8291	8576	intergenic	.	AP012548.1_350,AP012548.1_351,CP001487.1_4008,CP142614.1_68,CP142614.1_69,CP142623.1_2057,CP142623.1_2058
639111	813	1104	intergenic	.	AP012548.1_340,CP001487.1_4019,CP142614.1_3104,CP142614.1_58,CP142623.1_2068,CP142623.1_3251
639126	3380	3615	intergenic	.	AP012548.1_3692,AP012548.1_3693,CP142614.1_3415,CP142614.1_3416,CP142623.1_2933,CP142623.1_2934
639177	569	857	intergenic	.	AP012548.1_4101,AP012548.1_4102,CP142614.1_3823,CP142614.1_3824,CP142623.1_2525
639242	681	1040	intergenic	.	AP012548.1_3559,CP001429.2_3603,CP001487.1_772,CP003000.1_3324,CP142614.1_2067,CP142614.1_3288,CP142623.1_63
639308	23024	23187	intergenic	.	AP012548.1_322,CP142614.1_38,CP142614.1_39,CP142623.1_2086,CP142623.1_2087
639368	12034	12114	intergenic	.	AP012548.1_1478,CP142614.1_1195,CP142623.1_933
639368	15077	15208	intergenic	.	AP012548.1_1063
639443	1849	2017	intergenic	.	AP012548.1_3891,CP001429.2_3930,CP142614.1_3614
639685	1339	1491	intergenic	.	AP012548.1_1258,AP012548.1_3657,CP142614.1_3385,CP142623.1_1153,CP142623.1_2969
639760	9039	9189	intergenic	.	AP012548.1_3748,CP001487.1_584,CP142614.1_3471,CP142623.1_2878
639773	914	1286	intergenic	.	AP012548.1_3618,AP012548.1_480,AP012548.1_481,CP142614.1_198,CP142614.1_3347,CP142623.1_1927,CP142623.1_1928,CP142623.1_3008
639860	114	356	intergenic	.	AP012548.1_409,AP012548.1_410,CP142614.1_127,CP142623.1_1999,CP142623.1_2000
639907	434	661	intergenic	.	AP012548.1_2929,AP012548.1_3883,CP142614.1_2658,CP142614.1_3607,CP142623.1_2743,CP142623.1_3695
640045	2460	2540	intergenic	.	CP142623.1_2038
640788	3159	3284	intergenic	.	AP012548.1_298,CP001487.1_4062,CP003000.1_254,CP142614.1_14,CP142623.1_2111
641095	2805	2888	intergenic	.	AP012548.1_70,CP142614.1_4010,CP142623.1_2340
641112	15	95	intergenic	.	AP012548.1_2432,CP142614.1_2151,CP142623.1_4190
641139	4097	4428	intergenic	.	AP012548.1_1158,AP012548.1_2931,CP001429.2_2969,CP142614.1_2660,CP142614.1_2661,CP142614.1_877,CP142623.1_1253,CP142623.1_1254,CP142623.1_3692
641378	3938	4056	intergenic	.	AP012548.1_2344,AP012548.1_2345,CP001487.1_2022,CP003000.1_2102,CP142614.1_2063,CP142623.1_67
641543	9730	9933	intergenic	.	AP012548.1_3479,AP012548.1_3480,CP001487.1_852,CP142614.1_3208,CP142623.1_3147
641560	9594	9848	intergenic	.	AP012548.1_971,AP012548.1_972,CP001429.2_960,CP142614.1_689,CP142614.1_690,CP142623.1_1441,CP142623.1_1442
641564	4261	4954	intergenic	.	AP012548.1_1816,AP012548.1_1817,AP012548.1_1819,AP012548.1_1820,CP001429.2_1826,CP001487.1_2544,CP142614.1_1532,CP142614.1_1533,CP142614.1_1535,CP142614.1_1536,CP142623.1_592,CP142623.1_593,CP142623.1_596
641754	3854	3999	intergenic	.	AP012548.1_1743,AP012548.1_1744,CP142614.1_1459,CP142614.1_1460,CP142623.1_669
641832	924	1218	intergenic	.	AP012548.1_2828,AP012548.1_2829,CP001429.2_2862,CP001487.1_1497,CP142614.1_2557,CP142614.1_2558,CP142623.1_3794,CP142623.1_3795
642087	4533	4948	intergenic	.	AP012548.1_1747,AP012548.1_1748,AP012548.1_1749,CP001429.2_1754,CP001429.2_1755,CP001487.1_2617,CP001487.1_2618,CP003000.1_903,CP003000.1_904,CP142614.1_1463,CP142614.1_1464,CP142614.1_1465,CP142623.1_664,CP142623.1_665,CP142623.1_666
642297	125	350	intergenic	.	AP012548.1_3217,AP012548.1_3218,CP001487.1_1111,CP142614.1_2946,CP142623.1_3402,CP142623.1_3403
642340	853	1060	intergenic	.	AP012548.1_3872,AP012548.1_3873,CP142614.1_3596,CP142623.1_2753
642399	1662	1801	intergenic	.	AP012548.1_2621,CP001429.2_2654,CP001487.1_1702,CP003000.1_2413
642513	399	401	intergenic	.	AP012548.1_3865,AP012548.1_3866,CP001429.2_3904,CP142614.1_3588,CP142614.1_3589,CP142623.1_2760,CP142623.1_2761
642513	399	679	404	start_codon	AP012548.1_3865,AP012548.1_3866,CP001429.2_3904,CP142614.1_3588,CP142614.1_3589,CP142623.1_2760,CP142623.1_2761
642513	399	679	558	CDS	AP012548.1_3865,AP012548.1_3866,CP001429.2_3904,CP142614.1_3588,CP142614.1_3589,CP142623.1_2760,CP142623.1_2761
642513	399	679	558	exon	AP012548.1_3865,AP012548.1_3866,CP001429.2_3904,CP142614.1_3588,CP142614.1_3589,CP142623.1_2760,CP142623.1_2761
