#	Chromosome	Start	End	Feature_Type	Details	Reads	Blattella-germanica-v1_annotated.tsv
5082	contig_1004	777561	777824	intergenic	.	contig_1004:777561-777824	Macropanesthia-lithgowae_annotated.tsv
5083	contig_1004	1148450	1148697	intergenic	.	contig_1004:1148450-1148697	Macropanesthia-lithgowae_annotated.tsv
5084	contig_1004	1332517	1332693	intergenic	.	contig_1004:1332517-1332693	Macropanesthia-lithgowae_annotated.tsv
5085	contig_10044	41735	41882	intergenic	.	contig_10044:41735-41882	Macropanesthia-lithgowae_annotated.tsv
5086	contig_10044	362257	362480	intergenic	.	contig_10044:362257-362480	Macropanesthia-lithgowae_annotated.tsv
5087	contig_10044	555006	555181	intergenic	.	contig_10044:555006-555181	Macropanesthia-lithgowae_annotated.tsv
5088	contig_10044	576708	577239	"gene,mRNA"		contig_10044:576708-577239	Macropanesthia-lithgowae_annotated.tsv
5089	contig_10044	829688	829967	intergenic	.	contig_10044:829688-829967	Macropanesthia-lithgowae_annotated.tsv
5090	contig_10044	928710	929047	intergenic	.	contig_10044:928710-929047	Macropanesthia-lithgowae_annotated.tsv
5091	contig_10044	992183	992486	intergenic	.	contig_10044:992183-992486	Macropanesthia-lithgowae_annotated.tsv
5092	contig_10047	30123	30226	"gene,mRNA"		contig_10047:30123-30226	Macropanesthia-lithgowae_annotated.tsv
5093	contig_10048	332953	333040	intergenic	.	contig_10048:332953-333040	Macropanesthia-lithgowae_annotated.tsv
5094	contig_10048	344748	345310	intergenic	.	contig_10048:344748-345310	Macropanesthia-lithgowae_annotated.tsv
5095	contig_10048	360240	360294	intergenic	.	contig_10048:360240-360294	Macropanesthia-lithgowae_annotated.tsv
5096	contig_10053	188002	188054	intergenic	.	contig_10053:188002-188054	Macropanesthia-lithgowae_annotated.tsv
5097	contig_10053	226693	226811	intergenic	.	contig_10053:226693-226811	Macropanesthia-lithgowae_annotated.tsv
5098	contig_10053	275792	276092	intergenic	.	contig_10053:275792-276092	Macropanesthia-lithgowae_annotated.tsv
5099	contig_10053	373911	374244	"gene,mRNA"		contig_10053:373911-374244	Macropanesthia-lithgowae_annotated.tsv
5100	contig_10053	461906	462048	intergenic	.	contig_10053:461906-462048	Macropanesthia-lithgowae_annotated.tsv
5101	contig_10053	581125	581267	intergenic	.	contig_10053:581125-581267	Macropanesthia-lithgowae_annotated.tsv
5102	contig_10053	747416	747800	"gene,mRNA"		contig_10053:747416-747800	Macropanesthia-lithgowae_annotated.tsv
5103	contig_10053	920403	920692	intergenic	.	contig_10053:920403-920692	Macropanesthia-lithgowae_annotated.tsv
5104	contig_10053	1003122	1003363	intergenic	.	contig_10053:1003122-1003363	Macropanesthia-lithgowae_annotated.tsv
5105	contig_10053	1446977	1447028	intergenic	.	contig_10053:1446977-1447028	Macropanesthia-lithgowae_annotated.tsv
5106	contig_10054	528266	528321	intergenic	.	contig_10054:528266-528321	Macropanesthia-lithgowae_annotated.tsv
5107	contig_10054	535481	535719	intergenic	.	contig_10054:535481-535719	Macropanesthia-lithgowae_annotated.tsv
5108	contig_10054	861763	861999	intergenic	.	contig_10054:861763-861999	Macropanesthia-lithgowae_annotated.tsv
5109	contig_10054	1128932	1129016	"gene,mRNA"		contig_10054:1128932-1129016	Macropanesthia-lithgowae_annotated.tsv
5110	contig_10060	27772	27865	"gene,mRNA"		contig_10060:27772-27865	Macropanesthia-lithgowae_annotated.tsv
5111	contig_10060	169870	169955	intergenic	.	contig_10060:169870-169955	Macropanesthia-lithgowae_annotated.tsv
5112	contig_10070	34770	34897	intergenic	.	contig_10070:34770-34897	Macropanesthia-lithgowae_annotated.tsv
5113	contig_10070	93696	94031	intergenic	.	contig_10070:93696-94031	Macropanesthia-lithgowae_annotated.tsv
5114	contig_10084	128460	128556	"gene,mRNA"		contig_10084:128460-128556	Macropanesthia-lithgowae_annotated.tsv
5115	contig_10084	574625	574749	intergenic	.	contig_10084:574625-574749	Macropanesthia-lithgowae_annotated.tsv
5116	contig_10084	623153	623222	intergenic	.	contig_10084:623153-623222	Macropanesthia-lithgowae_annotated.tsv
5117	contig_10084	733308	733420	intergenic	.	contig_10084:733308-733420	Macropanesthia-lithgowae_annotated.tsv
5118	contig_10084	733595	733765	intergenic	.	contig_10084:733595-733765	Macropanesthia-lithgowae_annotated.tsv
5119	contig_10084	949779	949904	"gene,mRNA"		contig_10084:949779-949904	Macropanesthia-lithgowae_annotated.tsv
5120	contig_10084	1368839	1368924	intergenic	.	contig_10084:1368839-1368924	Macropanesthia-lithgowae_annotated.tsv
5121	contig_10084	1369194	1369340	intergenic	.	contig_10084:1369194-1369340	Macropanesthia-lithgowae_annotated.tsv
5122	contig_10084	1663171	1663294	intergenic	.	contig_10084:1663171-1663294	Macropanesthia-lithgowae_annotated.tsv
5123	contig_10084	1663650	1663713	intergenic	.	contig_10084:1663650-1663713	Macropanesthia-lithgowae_annotated.tsv
5124	contig_10085	347195	347258	intergenic	.	contig_10085:347195-347258	Macropanesthia-lithgowae_annotated.tsv
5125	contig_10085	371121	371176	intergenic	.	contig_10085:371121-371176	Macropanesthia-lithgowae_annotated.tsv
5126	contig_10087	185642	185703	"gene,mRNA"		contig_10087:185642-185703	Macropanesthia-lithgowae_annotated.tsv
5127	contig_10087	186135	186191	"gene,mRNA"		contig_10087:186135-186191	Macropanesthia-lithgowae_annotated.tsv
5128	contig_10087	611577	611733	intergenic	.	contig_10087:611577-611733	Macropanesthia-lithgowae_annotated.tsv
5129	contig_10088	143718	143939	intergenic	.	contig_10088:143718-143939	Macropanesthia-lithgowae_annotated.tsv
5130	contig_1009	1282370	1282551	"gene,mRNA"		contig_1009:1282370-1282551	Macropanesthia-lithgowae_annotated.tsv
5131	contig_10094	171966	172144	"gene,mRNA"		contig_10094:171966-172144	Macropanesthia-lithgowae_annotated.tsv
5132	contig_10094	243776	243946	"gene,mRNA"		contig_10094:243776-243946	Macropanesthia-lithgowae_annotated.tsv
5133	contig_10094	819054	819216	intergenic	.	contig_10094:819054-819216	Macropanesthia-lithgowae_annotated.tsv
5134	contig_10097	42791	43106	"exon,CDS,gene,mRNA"		contig_10097:42791-43106	Macropanesthia-lithgowae_annotated.tsv
5135	contig_10097	732390	732585	intergenic	.	contig_10097:732390-732585	Macropanesthia-lithgowae_annotated.tsv
5136	contig_10097	854228	854437	"gene,mRNA"		contig_10097:854228-854437	Macropanesthia-lithgowae_annotated.tsv
5137	contig_101	205429	205607	intergenic	.	contig_101:205429-205607	Macropanesthia-lithgowae_annotated.tsv
5138	contig_10103	92868	93024	intergenic	.	contig_10103:92868-93024	Macropanesthia-lithgowae_annotated.tsv
5139	contig_10103	136236	136395	intergenic	.	contig_10103:136236-136395	Macropanesthia-lithgowae_annotated.tsv
5140	contig_10103	240524	240807	intergenic	.	contig_10103:240524-240807	Macropanesthia-lithgowae_annotated.tsv
5141	contig_10106	97295	97512	intergenic	.	contig_10106:97295-97512	Macropanesthia-lithgowae_annotated.tsv
5142	contig_10106	150481	150611	intergenic	.	contig_10106:150481-150611	Macropanesthia-lithgowae_annotated.tsv
5143	contig_10106	151288	151408	intergenic	.	contig_10106:151288-151408	Macropanesthia-lithgowae_annotated.tsv
5144	contig_10106	494982	495084	intergenic	.	contig_10106:494982-495084	Macropanesthia-lithgowae_annotated.tsv
5145	contig_10106	547171	547333	intergenic	.	contig_10106:547171-547333	Macropanesthia-lithgowae_annotated.tsv
5146	contig_10106	589060	589237	intergenic	.	contig_10106:589060-589237	Macropanesthia-lithgowae_annotated.tsv
5147	contig_10106	698454	698626	intergenic	.	contig_10106:698454-698626	Macropanesthia-lithgowae_annotated.tsv
5148	contig_10106	705032	705336	intergenic	.	contig_10106:705032-705336	Macropanesthia-lithgowae_annotated.tsv
5149	contig_10106	743576	743665	intergenic	.	contig_10106:743576-743665	Macropanesthia-lithgowae_annotated.tsv
5150	contig_10106	1049394	1049880	intergenic	.	contig_10106:1049394-1049880	Macropanesthia-lithgowae_annotated.tsv
5151	contig_10106	1172155	1172268	"gene,mRNA"		contig_10106:1172155-1172268	Macropanesthia-lithgowae_annotated.tsv
5152	contig_10106	1500522	1500848	intergenic	.	contig_10106:1500522-1500848	Macropanesthia-lithgowae_annotated.tsv
5153	contig_1011	195100	195228	"gene,mRNA"		contig_1011:195100-195228	Macropanesthia-lithgowae_annotated.tsv
5154	contig_1011	255492	255723	intergenic	.	contig_1011:255492-255723	Macropanesthia-lithgowae_annotated.tsv
5155	contig_1011	377102	377310	intergenic	.	contig_1011:377102-377310	Macropanesthia-lithgowae_annotated.tsv
5156	contig_1011	988759	988988	intergenic	.	contig_1011:988759-988988	Macropanesthia-lithgowae_annotated.tsv
5157	contig_10123	472980	473175	"gene,mRNA"		contig_10123:472980-473175	Macropanesthia-lithgowae_annotated.tsv
5158	contig_1013	337642	337780	"gene,mRNA"		contig_1013:337642-337780	Macropanesthia-lithgowae_annotated.tsv
5159	contig_1013	558501	558775	"start_codon,exon,CDS,gene,mRNA"		contig_1013:558501-558775	Macropanesthia-lithgowae_annotated.tsv
5160	contig_10134	38163	38227	"gene,mRNA"		contig_10134:38163-38227	Macropanesthia-lithgowae_annotated.tsv
5161	contig_10134	532344	532719	"gene,mRNA"		contig_10134:532344-532719	Macropanesthia-lithgowae_annotated.tsv
5162	contig_10134	593957	594191	intergenic	.	contig_10134:593957-594191	Macropanesthia-lithgowae_annotated.tsv
5163	contig_10134	752032	752232	intergenic	.	contig_10134:752032-752232	Macropanesthia-lithgowae_annotated.tsv
5164	contig_10134	866902	866990	intergenic	.	contig_10134:866902-866990	Macropanesthia-lithgowae_annotated.tsv
5165	contig_10134	867305	867737	intergenic	.	contig_10134:867305-867737	Macropanesthia-lithgowae_annotated.tsv
5166	contig_10134	880953	881367	"gene,polyA_signal_sequence"		contig_10134:880953-881367	Macropanesthia-lithgowae_annotated.tsv
5167	contig_10134	997706	998180	intergenic	.	contig_10134:997706-998180	Macropanesthia-lithgowae_annotated.tsv
5168	contig_10134	1000188	1000247	intergenic	.	contig_10134:1000188-1000247	Macropanesthia-lithgowae_annotated.tsv
5169	contig_10134	1073803	1073894	intergenic	.	contig_10134:1073803-1073894	Macropanesthia-lithgowae_annotated.tsv
5170	contig_10134	1196807	1197176	intergenic	.	contig_10134:1196807-1197176	Macropanesthia-lithgowae_annotated.tsv
5171	contig_10138	831811	832205	intergenic	.	contig_10138:831811-832205	Macropanesthia-lithgowae_annotated.tsv
5172	contig_10138	832356	832442	intergenic	.	contig_10138:832356-832442	Macropanesthia-lithgowae_annotated.tsv
5173	contig_10138	1658769	1658824	intergenic	.	contig_10138:1658769-1658824	Macropanesthia-lithgowae_annotated.tsv
5174	contig_10153	60810	60924	intergenic	.	contig_10153:60810-60924	Macropanesthia-lithgowae_annotated.tsv
5175	contig_10153	61393	61676	intergenic	.	contig_10153:61393-61676	Macropanesthia-lithgowae_annotated.tsv
5176	contig_1016	65047	65099	intergenic	.	contig_1016:65047-65099	Macropanesthia-lithgowae_annotated.tsv
5177	contig_1016	677374	677485	intergenic	.	contig_1016:677374-677485	Macropanesthia-lithgowae_annotated.tsv
5178	contig_1016	775289	775474	intergenic	.	contig_1016:775289-775474	Macropanesthia-lithgowae_annotated.tsv
5179	contig_10166	218626	218755	intergenic	.	contig_10166:218626-218755	Macropanesthia-lithgowae_annotated.tsv
5180	contig_10167	150837	151008	"gene,mRNA"		contig_10167:150837-151008	Macropanesthia-lithgowae_annotated.tsv
5181	contig_10167	336057	336134	intergenic	.	contig_10167:336057-336134	Macropanesthia-lithgowae_annotated.tsv
5182	contig_10167	504836	505106	intergenic	.	contig_10167:504836-505106	Macropanesthia-lithgowae_annotated.tsv
5183	contig_10172	138384	138451	intergenic	.	contig_10172:138384-138451	Macropanesthia-lithgowae_annotated.tsv
5184	contig_10172	447579	447681	intergenic	.	contig_10172:447579-447681	Macropanesthia-lithgowae_annotated.tsv
5185	contig_10172	1335297	1335385	intergenic	.	contig_10172:1335297-1335385	Macropanesthia-lithgowae_annotated.tsv
5186	contig_10174	18082	18278	intergenic	.	contig_10174:18082-18278	Macropanesthia-lithgowae_annotated.tsv
5187	contig_10174	341799	341912	intergenic	.	contig_10174:341799-341912	Macropanesthia-lithgowae_annotated.tsv
5188	contig_10176	307767	307855	intergenic	.	contig_10176:307767-307855	Macropanesthia-lithgowae_annotated.tsv
5189	contig_10179	774178	774248	"gene,mRNA"		contig_10179:774178-774248	Macropanesthia-lithgowae_annotated.tsv
5190	contig_1018	879642	879724	intergenic	.	contig_1018:879642-879724	Macropanesthia-lithgowae_annotated.tsv
5191	contig_10185	187425	187632	intergenic	.	contig_10185:187425-187632	Macropanesthia-lithgowae_annotated.tsv
5192	contig_10189	9152	9437	intergenic	.	contig_10189:9152-9437	Macropanesthia-lithgowae_annotated.tsv
5193	contig_1019	248307	248955	"gene,mRNA"		contig_1019:248307-248955	Macropanesthia-lithgowae_annotated.tsv
5194	contig_1019	385820	385955	intergenic	.	contig_1019:385820-385955	Macropanesthia-lithgowae_annotated.tsv
5195	contig_1019	791392	791472	"gene,mRNA"		contig_1019:791392-791472	Macropanesthia-lithgowae_annotated.tsv
5196	contig_1019	932032	932278	intergenic	.	contig_1019:932032-932278	Macropanesthia-lithgowae_annotated.tsv
5197	contig_1019	1107089	1107347	intergenic	.	contig_1019:1107089-1107347	Macropanesthia-lithgowae_annotated.tsv
5198	contig_1019	1147533	1147800	intergenic	.	contig_1019:1147533-1147800	Macropanesthia-lithgowae_annotated.tsv
5199	contig_1019	1188106	1188307	intergenic	.	contig_1019:1188106-1188307	Macropanesthia-lithgowae_annotated.tsv
5200	contig_10190	96696	96809	intergenic	.	contig_10190:96696-96809	Macropanesthia-lithgowae_annotated.tsv
5201	contig_10191	140872	141270	"gene,mRNA"		contig_10191:140872-141270	Macropanesthia-lithgowae_annotated.tsv
5202	contig_10191	199087	199281	"gene,mRNA"		contig_10191:199087-199281	Macropanesthia-lithgowae_annotated.tsv
5203	contig_10191	538113	538237	intergenic	.	contig_10191:538113-538237	Macropanesthia-lithgowae_annotated.tsv
5204	contig_10191	550409	550638	intergenic	.	contig_10191:550409-550638	Macropanesthia-lithgowae_annotated.tsv
5205	contig_10191	1419991	1420258	intergenic	.	contig_10191:1419991-1420258	Macropanesthia-lithgowae_annotated.tsv
5206	contig_10191	1792531	1792894	"gene,mRNA"		contig_10191:1792531-1792894	Macropanesthia-lithgowae_annotated.tsv
5207	contig_10191	1793053	1793138	"gene,mRNA"		contig_10191:1793053-1793138	Macropanesthia-lithgowae_annotated.tsv
5208	contig_10191	1981917	1982032	"gene,mRNA"		contig_10191:1981917-1982032	Macropanesthia-lithgowae_annotated.tsv
5209	contig_10196	592691	592935	intergenic	.	contig_10196:592691-592935	Macropanesthia-lithgowae_annotated.tsv
5210	contig_10196	936780	937001	"gene,mRNA"		contig_10196:936780-937001	Macropanesthia-lithgowae_annotated.tsv
5211	contig_10200	227165	227232	intergenic	.	contig_10200:227165-227232	Macropanesthia-lithgowae_annotated.tsv
5212	contig_10200	480632	480802	intergenic	.	contig_10200:480632-480802	Macropanesthia-lithgowae_annotated.tsv
5213	contig_10200	596134	596453	intergenic	.	contig_10200:596134-596453	Macropanesthia-lithgowae_annotated.tsv
5214	contig_10202	14922	15202	intergenic	.	contig_10202:14922-15202	Macropanesthia-lithgowae_annotated.tsv
5215	contig_10202	59445	59563	intergenic	.	contig_10202:59445-59563	Macropanesthia-lithgowae_annotated.tsv
5216	contig_10202	155266	155606	intergenic	.	contig_10202:155266-155606	Macropanesthia-lithgowae_annotated.tsv
5217	contig_10202	194617	194978	intergenic	.	contig_10202:194617-194978	Macropanesthia-lithgowae_annotated.tsv
5218	contig_10202	201318	201409	intergenic	.	contig_10202:201318-201409	Macropanesthia-lithgowae_annotated.tsv
5219	contig_10203	131234	131523	intergenic	.	contig_10203:131234-131523	Macropanesthia-lithgowae_annotated.tsv
5220	contig_10203	210972	211118	intergenic	.	contig_10203:210972-211118	Macropanesthia-lithgowae_annotated.tsv
5221	contig_1022	106515	106590	"gene,mRNA"		contig_1022:106515-106590	Macropanesthia-lithgowae_annotated.tsv
5222	contig_1022	165674	165822	intergenic	.	contig_1022:165674-165822	Macropanesthia-lithgowae_annotated.tsv
5223	contig_1022	167555	167683	intergenic	.	contig_1022:167555-167683	Macropanesthia-lithgowae_annotated.tsv
5224	contig_1022	308789	309112	intergenic	.	contig_1022:308789-309112	Macropanesthia-lithgowae_annotated.tsv
5225	contig_1022	588354	588452	intergenic	.	contig_1022:588354-588452	Macropanesthia-lithgowae_annotated.tsv
5226	contig_1022	646299	646386	intergenic	.	contig_1022:646299-646386	Macropanesthia-lithgowae_annotated.tsv
5227	contig_1022	766981	767156	intergenic	.	contig_1022:766981-767156	Macropanesthia-lithgowae_annotated.tsv
5228	contig_1022	788001	788106	intergenic	.	contig_1022:788001-788106	Macropanesthia-lithgowae_annotated.tsv
5229	contig_1022	873281	873654	intergenic	.	contig_1022:873281-873654	Macropanesthia-lithgowae_annotated.tsv
5230	contig_1022	987723	988038	intergenic	.	contig_1022:987723-988038	Macropanesthia-lithgowae_annotated.tsv
5231	contig_1022	1059780	1060058	intergenic	.	contig_1022:1059780-1060058	Macropanesthia-lithgowae_annotated.tsv
5232	contig_1022	1341328	1341468	intergenic	.	contig_1022:1341328-1341468	Macropanesthia-lithgowae_annotated.tsv
5233	contig_1022	1470297	1470650	intergenic	.	contig_1022:1470297-1470650	Macropanesthia-lithgowae_annotated.tsv
5234	contig_1022	1490928	1491280	intergenic	.	contig_1022:1490928-1491280	Macropanesthia-lithgowae_annotated.tsv
5235	contig_1022	1491591	1491721	intergenic	.	contig_1022:1491591-1491721	Macropanesthia-lithgowae_annotated.tsv
5236	contig_1022	1566828	1567153	intergenic	.	contig_1022:1566828-1567153	Macropanesthia-lithgowae_annotated.tsv
5237	contig_1022	1568010	1568110	intergenic	.	contig_1022:1568010-1568110	Macropanesthia-lithgowae_annotated.tsv
5238	contig_1022	1585861	1586122	intergenic	.	contig_1022:1585861-1586122	Macropanesthia-lithgowae_annotated.tsv
5239	contig_1022	1627514	1627880	intergenic	.	contig_1022:1627514-1627880	Macropanesthia-lithgowae_annotated.tsv
5240	contig_1022	1688992	1689261	intergenic	.	contig_1022:1688992-1689261	Macropanesthia-lithgowae_annotated.tsv
5241	contig_1022	1838800	1839245	"gene,mRNA"		contig_1022:1838800-1839245	Macropanesthia-lithgowae_annotated.tsv
5242	contig_1022	2051088	2051404	"exon,CDS,start_codon,gene,mRNA"		contig_1022:2051088-2051404	Macropanesthia-lithgowae_annotated.tsv
5243	contig_1022	2146516	2146744	intergenic	.	contig_1022:2146516-2146744	Macropanesthia-lithgowae_annotated.tsv
5244	contig_1022	2168912	2169324	intergenic	.	contig_1022:2168912-2169324	Macropanesthia-lithgowae_annotated.tsv
5245	contig_1022	2255869	2255942	intergenic	.	contig_1022:2255869-2255942	Macropanesthia-lithgowae_annotated.tsv
5246	contig_1022	2341843	2342498	intergenic	.	contig_1022:2341843-2342498	Macropanesthia-lithgowae_annotated.tsv
5247	contig_1022	2527519	2527677	intergenic	.	contig_1022:2527519-2527677	Macropanesthia-lithgowae_annotated.tsv
5248	contig_1022	2591116	2591729	"gene,mRNA"		contig_1022:2591116-2591729	Macropanesthia-lithgowae_annotated.tsv
5249	contig_1022	2829472	2829847	intergenic	.	contig_1022:2829472-2829847	Macropanesthia-lithgowae_annotated.tsv
5250	contig_1022	2948184	2948517	intergenic	.	contig_1022:2948184-2948517	Macropanesthia-lithgowae_annotated.tsv
5251	contig_10222	40160	40265	intergenic	.	contig_10222:40160-40265	Macropanesthia-lithgowae_annotated.tsv
5252	contig_10224	110898	111081	intergenic	.	contig_10224:110898-111081	Macropanesthia-lithgowae_annotated.tsv
5253	contig_10224	145774	145874	intergenic	.	contig_10224:145774-145874	Macropanesthia-lithgowae_annotated.tsv
5254	contig_10224	477145	477196	"gene,mRNA"		contig_10224:477145-477196	Macropanesthia-lithgowae_annotated.tsv
5255	contig_10224	547938	548624	"gene,mRNA"		contig_10224:547938-548624	Macropanesthia-lithgowae_annotated.tsv
5256	contig_10225	85698	85833	intergenic	.	contig_10225:85698-85833	Macropanesthia-lithgowae_annotated.tsv
5257	contig_10225	229458	229620	intergenic	.	contig_10225:229458-229620	Macropanesthia-lithgowae_annotated.tsv
5258	contig_10225	395100	395288	intergenic	.	contig_10225:395100-395288	Macropanesthia-lithgowae_annotated.tsv
5259	contig_10227	415046	415196	intergenic	.	contig_10227:415046-415196	Macropanesthia-lithgowae_annotated.tsv
5260	contig_10227	709316	709446	intergenic	.	contig_10227:709316-709446	Macropanesthia-lithgowae_annotated.tsv
5261	contig_1023	11743	11950	intergenic	.	contig_1023:11743-11950	Macropanesthia-lithgowae_annotated.tsv
5262	contig_1023	878972	879362	"gene,mRNA"		contig_1023:878972-879362	Macropanesthia-lithgowae_annotated.tsv
5263	contig_1023	918035	918088	"exon,CDS,stop_codon,gene,mRNA"		contig_1023:918035-918088	Macropanesthia-lithgowae_annotated.tsv
5264	contig_1023	1301311	1301468	intergenic	.	contig_1023:1301311-1301468	Macropanesthia-lithgowae_annotated.tsv
5265	contig_1023	1301941	1302088	intergenic	.	contig_1023:1301941-1302088	Macropanesthia-lithgowae_annotated.tsv
5266	contig_1023	1330130	1330468	intergenic	.	contig_1023:1330130-1330468	Macropanesthia-lithgowae_annotated.tsv
5267	contig_1023	1707775	1707836	intergenic	.	contig_1023:1707775-1707836	Macropanesthia-lithgowae_annotated.tsv
5268	contig_10232	40166	40540	intergenic	.	contig_10232:40166-40540	Macropanesthia-lithgowae_annotated.tsv
5269	contig_10232	141448	141677	intergenic	.	contig_10232:141448-141677	Macropanesthia-lithgowae_annotated.tsv
5270	contig_10232	158838	159034	intergenic	.	contig_10232:158838-159034	Macropanesthia-lithgowae_annotated.tsv
5271	contig_10232	225489	225749	intergenic	.	contig_10232:225489-225749	Macropanesthia-lithgowae_annotated.tsv
5272	contig_10232	247029	247094	intergenic	.	contig_10232:247029-247094	Macropanesthia-lithgowae_annotated.tsv
5273	contig_10232	430790	430873	intergenic	.	contig_10232:430790-430873	Macropanesthia-lithgowae_annotated.tsv
5274	contig_10233	90367	90432	"gene,mRNA"		contig_10233:90367-90432	Macropanesthia-lithgowae_annotated.tsv
5275	contig_10233	557448	557515	intergenic	.	contig_10233:557448-557515	Macropanesthia-lithgowae_annotated.tsv
5276	contig_10233	878092	878327	intergenic	.	contig_10233:878092-878327	Macropanesthia-lithgowae_annotated.tsv
5277	contig_10233	922557	922795	intergenic	.	contig_10233:922557-922795	Macropanesthia-lithgowae_annotated.tsv
5278	contig_10234	223216	223497	"gene,mRNA"		contig_10234:223216-223497	Macropanesthia-lithgowae_annotated.tsv
5279	contig_10236	61633	61721	"gene,mRNA"		contig_10236:61633-61721	Macropanesthia-lithgowae_annotated.tsv
5280	contig_10240	277141	277581	intergenic	.	contig_10240:277141-277581	Macropanesthia-lithgowae_annotated.tsv
5281	contig_10242	139334	139714	"gene,mRNA,stop_codon,exon,CDS"		contig_10242:139334-139714	Macropanesthia-lithgowae_annotated.tsv
5282	contig_10242	341905	342032	intergenic	.	contig_10242:341905-342032	Macropanesthia-lithgowae_annotated.tsv
5283	contig_10242	396402	396615	intergenic	.	contig_10242:396402-396615	Macropanesthia-lithgowae_annotated.tsv
5284	contig_10242	645229	645388	intergenic	.	contig_10242:645229-645388	Macropanesthia-lithgowae_annotated.tsv
5285	contig_10243	156869	156946	intergenic	.	contig_10243:156869-156946	Macropanesthia-lithgowae_annotated.tsv
5286	contig_10243	255939	256006	intergenic	.	contig_10243:255939-256006	Macropanesthia-lithgowae_annotated.tsv
5287	contig_10244	695302	695433	intergenic	.	contig_10244:695302-695433	Macropanesthia-lithgowae_annotated.tsv
5288	contig_10245	524095	524180	intergenic	.	contig_10245:524095-524180	Macropanesthia-lithgowae_annotated.tsv
5289	contig_10250	11566	11631	intergenic	.	contig_10250:11566-11631	Macropanesthia-lithgowae_annotated.tsv
5290	contig_10254	501989	502271	intergenic	.	contig_10254:501989-502271	Macropanesthia-lithgowae_annotated.tsv
5291	contig_10254	591931	592144	"gene,mRNA"		contig_10254:591931-592144	Macropanesthia-lithgowae_annotated.tsv
5292	contig_10254	697791	697949	intergenic	.	contig_10254:697791-697949	Macropanesthia-lithgowae_annotated.tsv
5293	contig_10254	849024	849220	intergenic	.	contig_10254:849024-849220	Macropanesthia-lithgowae_annotated.tsv
5294	contig_10254	1086258	1086558	intergenic	.	contig_10254:1086258-1086558	Macropanesthia-lithgowae_annotated.tsv
5295	contig_1026	168584	168760	intergenic	.	contig_1026:168584-168760	Macropanesthia-lithgowae_annotated.tsv
5296	contig_1026	636922	637059	intergenic	.	contig_1026:636922-637059	Macropanesthia-lithgowae_annotated.tsv
5297	contig_1026	1640546	1640757	"gene,mRNA"		contig_1026:1640546-1640757	Macropanesthia-lithgowae_annotated.tsv
5298	contig_1026	1722861	1722989	intergenic	.	contig_1026:1722861-1722989	Macropanesthia-lithgowae_annotated.tsv
5299	contig_1026	1902611	1902673	intergenic	.	contig_1026:1902611-1902673	Macropanesthia-lithgowae_annotated.tsv
5300	contig_1026	2431117	2431409	intergenic	.	contig_1026:2431117-2431409	Macropanesthia-lithgowae_annotated.tsv
5301	contig_1026	2646268	2646385	intergenic	.	contig_1026:2646268-2646385	Macropanesthia-lithgowae_annotated.tsv
5302	contig_1026	2982130	2982719	"gene,mRNA"		contig_1026:2982130-2982719	Macropanesthia-lithgowae_annotated.tsv
5303	contig_1026	3365414	3365572	intergenic	.	contig_1026:3365414-3365572	Macropanesthia-lithgowae_annotated.tsv
5304	contig_1026	3661423	3661492	intergenic	.	contig_1026:3661423-3661492	Macropanesthia-lithgowae_annotated.tsv
5305	contig_10261	142557	142817	"gene,mRNA"		contig_10261:142557-142817	Macropanesthia-lithgowae_annotated.tsv
5306	contig_10261	286783	286986	"gene,mRNA"		contig_10261:286783-286986	Macropanesthia-lithgowae_annotated.tsv
5307	contig_10264	89606	89789	intergenic	.	contig_10264:89606-89789	Macropanesthia-lithgowae_annotated.tsv
5308	contig_10266	8301	8600	intergenic	.	contig_10266:8301-8600	Macropanesthia-lithgowae_annotated.tsv
5309	contig_10267	722519	722860	intergenic	.	contig_10267:722519-722860	Macropanesthia-lithgowae_annotated.tsv
5310	contig_1027	640142	640358	intergenic	.	contig_1027:640142-640358	Macropanesthia-lithgowae_annotated.tsv
5311	contig_1027	686991	687083	intergenic	.	contig_1027:686991-687083	Macropanesthia-lithgowae_annotated.tsv
5312	contig_1027	876991	877067	intergenic	.	contig_1027:876991-877067	Macropanesthia-lithgowae_annotated.tsv
5313	contig_1027	877355	877465	intergenic	.	contig_1027:877355-877465	Macropanesthia-lithgowae_annotated.tsv
5314	contig_1027	1043012	1043082	intergenic	.	contig_1027:1043012-1043082	Macropanesthia-lithgowae_annotated.tsv
5315	contig_10270	67894	67954	intergenic	.	contig_10270:67894-67954	Macropanesthia-lithgowae_annotated.tsv
5316	contig_10270	154879	155152	intergenic	.	contig_10270:154879-155152	Macropanesthia-lithgowae_annotated.tsv
5317	contig_10276	421381	421517	intergenic	.	contig_10276:421381-421517	Macropanesthia-lithgowae_annotated.tsv
5318	contig_10276	504066	504760	intergenic	.	contig_10276:504066-504760	Macropanesthia-lithgowae_annotated.tsv
5319	contig_10281	163441	163605	intergenic	.	contig_10281:163441-163605	Macropanesthia-lithgowae_annotated.tsv
5320	contig_10284	43126	43271	"exon,CDS,gene,mRNA"		contig_10284:43126-43271	Macropanesthia-lithgowae_annotated.tsv
5321	contig_10284	112364	112480	"gene,polyA_signal_sequence"		contig_10284:112364-112480	Macropanesthia-lithgowae_annotated.tsv
