Chromosome	Start	End	Feature_Type	Details	Reads
605529_edges=6514142..6514142_left=5942710_right=1475007_ver=1.10_style=3	721	815	intergenic	.	605529_edges=6514142..6514142_left=5942710_right=1475007_ver=1.10_style=3:721-815
606045_edges=6516746..6516746_left=1552859_right=1552857_ver=1.10_style=3	1898	2138	intergenic	.	606045_edges=6516746..6516746_left=1552859_right=1552857_ver=1.10_style=3:1898-2138
606392_edges=6518434..6518434_left=5787155_right=5461814_ver=1.10_style=3	4697	5072	gene,mRNA,exon,CDS		606392_edges=6518434..6518434_left=5787155_right=5461814_ver=1.10_style=3:4697-5072
607444_edges=6523538..6523538_left=5477042_right=1753209_ver=1.10_style=3	1283	1466	intergenic	.	607444_edges=6523538..6523538_left=5477042_right=1753209_ver=1.10_style=3:1283-1466
607579_edges=6524166..6524166_left=5568543_right=5344443_ver=1.10_style=3	1817	1946	intergenic	.	607579_edges=6524166..6524166_left=5568543_right=5344443_ver=1.10_style=3:1817-1946
609476_edges=6532772..6532772_left=5962898_right=1998305_ver=1.10_style=3	458	563	intergenic	.	609476_edges=6532772..6532772_left=5962898_right=1998305_ver=1.10_style=3:458-563
610235_edges=6535662..6535662_left=5868861_right=5868860_ver=1.10_style=3	234	360	intergenic	.	610235_edges=6535662..6535662_left=5868861_right=5868860_ver=1.10_style=3:234-360
610424_edges=6536386..6536386_left=5869321_right=5869319_ver=1.10_style=3	242	471	intergenic	.	610424_edges=6536386..6536386_left=5869321_right=5869319_ver=1.10_style=3:242-471
610537_edges=6536818..6536818_left=6024247_right=2093520_ver=1.10_style=3	1968	2102	intergenic	.	610537_edges=6536818..6536818_left=6024247_right=2093520_ver=1.10_style=3:1968-2102
611214_edges=6539088..6539088_left=5968981_right=2142367_ver=1.10_style=3	855	938	intergenic	.	611214_edges=6539088..6539088_left=5968981_right=2142367_ver=1.10_style=3:855-938
612020_edges=6541524..6541524_left=5543058_right=2185541_ver=1.10_style=3	1579	1655	intergenic	.	612020_edges=6541524..6541524_left=5543058_right=2185541_ver=1.10_style=3:1579-1655
617912_edges=6560482..6560482_left=4236452_right=2378830_ver=1.10_style=3	1109	1232	intergenic	.	617912_edges=6560482..6560482_left=4236452_right=2378830_ver=1.10_style=3:1109-1232
619431_edges=6565242..6565242_left=4076483_right=4238389_ver=1.10_style=3	789	895	intergenic	.	619431_edges=6565242..6565242_left=4076483_right=4238389_ver=1.10_style=3:789-895
620724_edges=6569490..6569490_left=3369718_right=3091067_ver=1.10_style=3	1469	1652	intergenic	.	620724_edges=6569490..6569490_left=3369718_right=3091067_ver=1.10_style=3:1469-1652
621067_edges=6570782..6570782_left=4825168_right=2794105_ver=1.10_style=3	5	92	intergenic	.	621067_edges=6570782..6570782_left=4825168_right=2794105_ver=1.10_style=3:5-92
622463_edges=6576160..6576160_left=4956826_right=4945770_ver=1.10_style=3	1473	1603	intergenic	.	622463_edges=6576160..6576160_left=4956826_right=4945770_ver=1.10_style=3:1473-1603
624547_edges=6582722..6582722_left=3734832_right=5150562_ver=1.10_style=3	841	897	intergenic	.	624547_edges=6582722..6582722_left=3734832_right=5150562_ver=1.10_style=3:841-897
625111_edges=6588860..6588860_left=613920_right=2195423_ver=1.10_style=3	2977	3105	intergenic	.	625111_edges=6588860..6588860_left=613920_right=2195423_ver=1.10_style=3:2977-3105
625916_edges=6592762..6592762_left=301948_right=6604479_ver=1.10_style=3	6473	6632	intergenic	.	625916_edges=6592762..6592762_left=301948_right=6604479_ver=1.10_style=3:6473-6632
627441_edges=6600248..6600248_left=5408421_right=6570883_ver=1.10_style=3	3709	3830	intergenic	.	627441_edges=6600248..6600248_left=5408421_right=6570883_ver=1.10_style=3:3709-3830
627465_edges=6600364..6600364_left=5894850_right=2248764_ver=1.10_style=3	299	387	intergenic	.	627465_edges=6600364..6600364_left=5894850_right=2248764_ver=1.10_style=3:299-387
634340_edges=6687248..6687248_left=2094110_right=2764306_ver=1.10_style=3	875	951	intergenic	.	634340_edges=6687248..6687248_left=2094110_right=2764306_ver=1.10_style=3:875-951
634690_edges=6689710..6689710_left=2675407_right=2877916_ver=1.10_style=3	828	926	intergenic	.	634690_edges=6689710..6689710_left=2675407_right=2877916_ver=1.10_style=3:828-926
63589_edges=2044756..2044756_left=2194751_right=2064527_ver=1.10_style=3	29	99	intergenic	.	63589_edges=2044756..2044756_left=2194751_right=2064527_ver=1.10_style=3:29-99
638490_edges=6720026..6720026_left=5850464_right=4995605_ver=1.10_style=3	2944	3038	intergenic	.	638490_edges=6720026..6720026_left=5850464_right=4995605_ver=1.10_style=3:2944-3038
647822_edges=6747616..6747616_left=5846351_right=5735527_ver=1.10_style=3	320	383	intergenic	.	647822_edges=6747616..6747616_left=5846351_right=5735527_ver=1.10_style=3:320-383
650041_edges=6770054..6770054_left=5999669_right=5523450_ver=1.10_style=3	637	746	gene,polyA_signal_sequence		650041_edges=6770054..6770054_left=5999669_right=5523450_ver=1.10_style=3:637-746
650083_edges=6770196..6770196_left=5485486_right=2587702_ver=1.10_style=3	978	1054	intergenic	.	650083_edges=6770196..6770196_left=5485486_right=2587702_ver=1.10_style=3:978-1054
653395_edges=6825240..6825240_left=322168_right=5954082_ver=1.10_style=3	399	543	gene,mRNA,start_codon,exon,CDS		653395_edges=6825240..6825240_left=322168_right=5954082_ver=1.10_style=3:399-543
653408_edges=6825392..6825392_left=4843109_right=5486179_ver=1.10_style=3	1649	1753	intergenic	.	653408_edges=6825392..6825392_left=4843109_right=5486179_ver=1.10_style=3:1649-1753
653745_edges=6828832..6828832_left=2634197_right=3257397_ver=1.10_style=3	1053	1138	intergenic	.	653745_edges=6828832..6828832_left=2634197_right=3257397_ver=1.10_style=3:1053-1138
654390_edges=6835572..6835572_left=5802270_right=5802271_ver=1.10_style=3	2984	3120	intergenic	.	654390_edges=6835572..6835572_left=5802270_right=5802271_ver=1.10_style=3:2984-3120
657806_edges=7032316..7032316_left=6026296_right=1907538_ver=1.10_style=3	0	95	intergenic	.	657806_edges=7032316..7032316_left=6026296_right=1907538_ver=1.10_style=3:0-95
658887_edges=7044064..7044064_left=5961554_right=6018413_ver=1.10_style=3	6900	7036	gene,mRNA		658887_edges=7044064..7044064_left=5961554_right=6018413_ver=1.10_style=3:6900-7036
659559_edges=7051270..7051270_left=5468305_right=6541249_ver=1.10_style=3	4659	5034	intergenic	.	659559_edges=7051270..7051270_left=5468305_right=6541249_ver=1.10_style=3:4659-5034
662304_edges=7070866..7070866_left=5937539_right=3417711_ver=1.10_style=3	24	82	intergenic	.	662304_edges=7070866..7070866_left=5937539_right=3417711_ver=1.10_style=3:24-82
663670_edges=7081468..7081468_left=106479_right=4600026_ver=1.10_style=3	456	624	intergenic	.	663670_edges=7081468..7081468_left=106479_right=4600026_ver=1.10_style=3:456-624
663670_edges=7081468..7081468_left=106479_right=4600026_ver=1.10_style=3	782	932	intergenic	.	663670_edges=7081468..7081468_left=106479_right=4600026_ver=1.10_style=3:782-932
665156_edges=7092276..7092276_left=5939956_right=5939957_ver=1.10_style=3	424	485	intergenic	.	665156_edges=7092276..7092276_left=5939956_right=5939957_ver=1.10_style=3:424-485
669316_edges=565913..5833897_left=603923_right=5903667_ver=1.10_style=3	1760	1898	intergenic	.	669316_edges=565913..5833897_left=603923_right=5903667_ver=1.10_style=3:1760-1898
669336_edges=575056..575059_left=613607_right=613614_ver=1.10_style=3	178	279	intergenic	.	669336_edges=575056..575059_left=613607_right=613614_ver=1.10_style=3:178-279
669727_edges=751820..6654421_left=798906_right=798913_ver=1.10_style=3	2494	2603	intergenic	.	669727_edges=751820..6654421_left=798906_right=798913_ver=1.10_style=3:2494-2603
670152_edges=922582..5855157_left=976174_right=6031527_ver=1.10_style=3	590	700	intergenic	.	670152_edges=922582..5855157_left=976174_right=6031527_ver=1.10_style=3:590-700
671153_edges=1291849..5557400_left=1357823_right=5938002_ver=1.10_style=3	1728	1839	intergenic	.	671153_edges=1291849..5557400_left=1357823_right=5938002_ver=1.10_style=3:1728-1839
671653_edges=1448527..4335184_left=1520717_right=5030211_ver=1.10_style=3	1369	1428	intergenic	.	671653_edges=1448527..4335184_left=1520717_right=5030211_ver=1.10_style=3:1369-1428
672688_edges=1713392..6666353_left=1798351_right=5482097_ver=1.10_style=3	639	710	intergenic	.	672688_edges=1713392..6666353_left=1798351_right=5482097_ver=1.10_style=3:639-710
673796_edges=1895183..1895185_left=1999013_right=1999018_ver=1.10_style=3	1037	1254	intergenic	.	673796_edges=1895183..1895185_left=1999013_right=1999018_ver=1.10_style=3:1037-1254
674507_edges=1971607..6536712_left=2091046_right=2091042_ver=1.10_style=3	1666	1761	intergenic	.	674507_edges=1971607..6536712_left=2091046_right=2091042_ver=1.10_style=3:1666-1761
674645_edges=1982261..5821932_left=2104665_right=6226088_ver=1.10_style=3	620	728	intergenic	.	674645_edges=1982261..5821932_left=2104665_right=6226088_ver=1.10_style=3:620-728
674687_edges=1985745..1985747_left=2109282_right=2109287_ver=1.10_style=3	1106	1207	intergenic	.	674687_edges=1985745..1985747_left=2109282_right=2109287_ver=1.10_style=3:1106-1207
677916_edges=2150889..5662881_left=2381330_right=5632006_ver=1.10_style=3	2707	2784	intergenic	.	677916_edges=2150889..5662881_left=2381330_right=5632006_ver=1.10_style=3:2707-2784
679370_edges=2238604..2744184_left=2526264_right=3240925_ver=1.10_style=3	1006	1063	intergenic	.	679370_edges=2238604..2744184_left=2526264_right=3240925_ver=1.10_style=3:1006-1063
680053_edges=2280021..4318662_left=2591782_right=5012402_ver=1.10_style=3	416	694	intergenic	.	680053_edges=2280021..4318662_left=2591782_right=5012402_ver=1.10_style=3:416-694
682882_edges=2498827..6728728_left=2915116_right=3036170_ver=1.10_style=3	418	593	intergenic	.	682882_edges=2498827..6728728_left=2915116_right=3036170_ver=1.10_style=3:418-593
683215_edges=2530005..2697739_left=2958425_right=3181977_ver=1.10_style=3	0	81	intergenic	.	683215_edges=2530005..2697739_left=2958425_right=3181977_ver=1.10_style=3:0-81
683597_edges=2567921..5405360_left=3010050_right=5814873_ver=1.10_style=3	1883	2145	intergenic	.	683597_edges=2567921..5405360_left=3010050_right=5814873_ver=1.10_style=3:1883-2145
685570_edges=2794621..5867822_left=3304166_right=1877460_ver=1.10_style=3	3002	3082	intergenic	.	685570_edges=2794621..5867822_left=3304166_right=1877460_ver=1.10_style=3:3002-3082
685772_edges=2822607..6784516_left=3338399_right=5588284_ver=1.10_style=3	2195	2293	intergenic	.	685772_edges=2822607..6784516_left=3338399_right=5588284_ver=1.10_style=3:2195-2293
686184_edges=2879379..6554285_left=3407299_right=3213914_ver=1.10_style=3	586	658	intergenic	.	686184_edges=2879379..6554285_left=3407299_right=3213914_ver=1.10_style=3:586-658
690498_edges=3905560..3905560_left=4557446_right=4557447_ver=1.10_style=3	205	308	intergenic	.	690498_edges=3905560..3905560_left=4557446_right=4557447_ver=1.10_style=3:205-308
691129_edges=4120235..7111161_left=4806457_right=4224497_ver=1.10_style=3	725	801	intergenic	.	691129_edges=4120235..7111161_left=4806457_right=4224497_ver=1.10_style=3:725-801
691537_edges=4181090..5771460_left=4874345_right=4868364_ver=1.10_style=3	1062	1150	intergenic	.	691537_edges=4181090..5771460_left=4874345_right=4868364_ver=1.10_style=3:1062-1150
693287_edges=4747363..5447724_left=5353080_right=5843672_ver=1.10_style=3	193	244	intergenic	.	693287_edges=4747363..5447724_left=5353080_right=5843672_ver=1.10_style=3:193-244
693505_edges=4782094..5800809_left=5373803_right=5373802_ver=1.10_style=3	3019	3206	intergenic	.	693505_edges=4782094..5800809_left=5373803_right=5373802_ver=1.10_style=3:3019-3206
693767_edges=4826263..5529518_left=6448158_right=5915383_ver=1.10_style=3	1064	1427	intergenic	.	693767_edges=4826263..5529518_left=6448158_right=5915383_ver=1.10_style=3:1064-1427
696089_edges=5312077..6816187_left=5749055_right=4994748_ver=1.10_style=3	11051	11386	gene,polyA_signal_sequence		696089_edges=5312077..6816187_left=5749055_right=4994748_ver=1.10_style=3:11051-11386
696346_edges=5359706..6838423_left=5776655_right=1257917_ver=1.10_style=3	0	370	intergenic	.	696346_edges=5359706..6838423_left=5776655_right=1257917_ver=1.10_style=3:0-370
696611_edges=5397337..5587373_left=5806686_right=2123133_ver=1.10_style=3	10	287	intergenic	.	696611_edges=5397337..5587373_left=5806686_right=2123133_ver=1.10_style=3:10-287
696611_edges=5397337..5587373_left=5806686_right=2123133_ver=1.10_style=3	461	591	intergenic	.	696611_edges=5397337..5587373_left=5806686_right=2123133_ver=1.10_style=3:461-591
696645_edges=5402453..5402453_left=5332881_right=5332880_ver=1.10_style=3	202	368	gene,mRNA,exon,CDS		696645_edges=5402453..5402453_left=5332881_right=5332880_ver=1.10_style=3:202-368
696645_edges=5402453..5402453_left=5332881_right=5332880_ver=1.10_style=3	826	988	intergenic	.	696645_edges=5402453..5402453_left=5332881_right=5332880_ver=1.10_style=3:826-988
696750_edges=5409104..5409104_left=5332839_right=5332838_ver=1.10_style=3	1252	1325	intergenic	.	696750_edges=5409104..5409104_left=5332839_right=5332838_ver=1.10_style=3:1252-1325
696780_edges=5410122..5410122_left=5333199_right=5333198_ver=1.10_style=3	1458	1521	intergenic	.	696780_edges=5410122..5410122_left=5333199_right=5333198_ver=1.10_style=3:1458-1521
698791_edges=5469588..6594279_left=5870943_right=5870946_ver=1.10_style=3	3533	3701	intergenic	.	698791_edges=5469588..6594279_left=5870943_right=5870946_ver=1.10_style=3:3533-3701
702476_edges=6565268..6565268_left=4097952_right=2883458_ver=1.10_style=3	5	290	intergenic	.	702476_edges=6565268..6565268_left=4097952_right=2883458_ver=1.10_style=3:5-290
703172_edges=6609473..6647851_left=140172_right=140170_ver=1.10_style=3	320	394	intergenic	.	703172_edges=6609473..6647851_left=140172_right=140170_ver=1.10_style=3:320-394
703797_edges=6722703..6837030_left=5496230_right=5705636_ver=1.10_style=3	2470	2593	intergenic	.	703797_edges=6722703..6837030_left=5496230_right=5705636_ver=1.10_style=3:2470-2593
704396_edges=188684..5449106_left=204045_right=5845208_ver=1.10_style=3	3253	3601	intergenic	.	704396_edges=188684..5449106_left=204045_right=5845208_ver=1.10_style=3:3253-3601
704857_edges=1888424..1888422_left=1991257_right=1991254_ver=1.10_style=3	1536	1621	intergenic	.	704857_edges=1888424..1888422_left=1991257_right=1991254_ver=1.10_style=3:1536-1621
704925_edges=1973168..6453538_left=2092989_right=2909510_ver=1.10_style=3	1264	1419	intergenic	.	704925_edges=1973168..6453538_left=2092989_right=2909510_ver=1.10_style=3:1264-1419
705089_edges=2076325..2076325_left=2251758_right=2251759_ver=1.10_style=3	231	344	intergenic	.	705089_edges=2076325..2076325_left=2251758_right=2251759_ver=1.10_style=3:231-344
705089_edges=2076325..2076325_left=2251758_right=2251759_ver=1.10_style=3	1216	1330	intergenic	.	705089_edges=2076325..2076325_left=2251758_right=2251759_ver=1.10_style=3:1216-1330
705503_edges=2309724..4275850_left=2638130_right=4965450_ver=1.10_style=3	453	513	intergenic	.	705503_edges=2309724..4275850_left=2638130_right=4965450_ver=1.10_style=3:453-513
708713_edges=159355..4759911_left=172641_right=6348488_ver=1.10_style=3	1545	1757	gene,mRNA		708713_edges=159355..4759911_left=172641_right=6348488_ver=1.10_style=3:1545-1757
709525_edges=236591..236594_left=255418_right=255419_ver=1.10_style=3	580	642	intergenic	.	709525_edges=236591..236594_left=255418_right=255419_ver=1.10_style=3:580-642
709672_edges=251249..251255_left=271058_right=6364450_ver=1.10_style=3	2681	2783	intergenic	.	709672_edges=251249..251255_left=271058_right=6364450_ver=1.10_style=3:2681-2783
710598_edges=334623..5755758_left=360457_right=5891800_ver=1.10_style=3	3607	3909	intergenic	.	710598_edges=334623..5755758_left=360457_right=5891800_ver=1.10_style=3:3607-3909
710653_edges=340843..5497828_left=366933_right=5892050_ver=1.10_style=3	747	1002	intergenic	.	710653_edges=340843..5497828_left=366933_right=5892050_ver=1.10_style=3:747-1002
711249_edges=398694..5320862_left=428038_right=428035_ver=1.10_style=3	677	730	intergenic	.	711249_edges=398694..5320862_left=428038_right=428035_ver=1.10_style=3:677-730
711591_edges=430153..6501847_left=461217_right=1079167_ver=1.10_style=3	6998	7228	intergenic	.	711591_edges=430153..6501847_left=461217_right=1079167_ver=1.10_style=3:6998-7228
712835_edges=544712..6719700_left=581429_right=581432_ver=1.10_style=3	3030	3235	intergenic	.	712835_edges=544712..6719700_left=581429_right=581432_ver=1.10_style=3:3030-3235
713657_edges=626443..6652909_left=668007_right=6622605_ver=1.10_style=3	3782	3878	intergenic	.	713657_edges=626443..6652909_left=668007_right=6622605_ver=1.10_style=3:3782-3878
718407_edges=1085968..6594731_left=1144795_right=1144801_ver=1.10_style=3	2001	2138	intergenic	.	718407_edges=1085968..6594731_left=1144795_right=1144801_ver=1.10_style=3:2001-2138
719457_edges=1185490..7107111_left=1248106_right=5476667_ver=1.10_style=3	4832	4900	intergenic	.	719457_edges=1185490..7107111_left=1248106_right=5476667_ver=1.10_style=3:4832-4900
723938_edges=1593576..4917385_left=1671213_right=5468261_ver=1.10_style=3	26	143	intergenic	.	723938_edges=1593576..4917385_left=1671213_right=5468261_ver=1.10_style=3:26-143
724165_edges=1613913..5572291_left=6543008_right=6556717_ver=1.10_style=3	480	546	gene,mRNA		724165_edges=1613913..5572291_left=6543008_right=6556717_ver=1.10_style=3:480-546
724328_edges=1626255..5379344_left=6544307_right=5790424_ver=1.10_style=3	280	597	intergenic	.	724328_edges=1626255..5379344_left=6544307_right=5790424_ver=1.10_style=3:280-597
725631_edges=1736868..7072207_left=1824102_right=3607581_ver=1.10_style=3	117	194	intergenic	.	725631_edges=1736868..7072207_left=1824102_right=3607581_ver=1.10_style=3:117-194
726273_edges=1787310..6567869_left=1878765_right=4363223_ver=1.10_style=3	2850	2992	intergenic	.	726273_edges=1787310..6567869_left=1878765_right=4363223_ver=1.10_style=3:2850-2992
726754_edges=1826098..7042074_left=1921347_right=1075771_ver=1.10_style=3	5100	5240	intergenic	.	726754_edges=1826098..7042074_left=1921347_right=1075771_ver=1.10_style=3:5100-5240
726994_edges=1844209..2767903_left=1941564_right=3270763_ver=1.10_style=3	296	419	intergenic	.	726994_edges=1844209..2767903_left=1941564_right=3270763_ver=1.10_style=3:296-419
730099_edges=2011051..2011052_left=2143192_right=2143193_ver=1.10_style=3	418	473	intergenic	.	730099_edges=2011051..2011052_left=2143192_right=2143193_ver=1.10_style=3:418-473
734344_edges=2134702..5829289_left=2353271_right=5174376_ver=1.10_style=3	732	854	intergenic	.	734344_edges=2134702..5829289_left=2353271_right=5174376_ver=1.10_style=3:732-854
736161_edges=2186880..2417493_left=2388717_right=2799662_ver=1.10_style=3	1052	1251	intergenic	.	736161_edges=2186880..2417493_left=2388717_right=2799662_ver=1.10_style=3:1052-1251
739500_edges=2297645..4322087_left=2619079_right=5016115_ver=1.10_style=3	1466	1556	intergenic	.	739500_edges=2297645..4322087_left=2619079_right=5016115_ver=1.10_style=3:1466-1556
741877_edges=2384970..2683821_left=2535699_right=3164093_ver=1.10_style=3	289	484	intergenic	.	741877_edges=2384970..2683821_left=2535699_right=3164093_ver=1.10_style=3:289-484
742978_edges=2426928..6551635_left=2813108_right=3050730_ver=1.10_style=3	314	425	intergenic	.	742978_edges=2426928..6551635_left=2813108_right=3050730_ver=1.10_style=3:314-425
743318_edges=2439229..5007869_left=2830656_right=5558863_ver=1.10_style=3	293	350	intergenic	.	743318_edges=2439229..5007869_left=2830656_right=5558863_ver=1.10_style=3:293-350
746172_edges=2561519..6681662_left=3001633_right=2234047_ver=1.10_style=3	432	605	intergenic	.	746172_edges=2561519..6681662_left=3001633_right=2234047_ver=1.10_style=3:432-605
746281_edges=2565701..2318605_left=3007139_right=2651655_ver=1.10_style=3	722	817	intergenic	.	746281_edges=2565701..2318605_left=3007139_right=2651655_ver=1.10_style=3:722-817
746500_edges=2575047..4363652_left=3019822_right=3894210_ver=1.10_style=3	112	210	intergenic	.	746500_edges=2575047..4363652_left=3019822_right=3894210_ver=1.10_style=3:112-210
748833_edges=2680150..2583511_left=2287684_right=3031394_ver=1.10_style=3	1037	1155	intergenic	.	748833_edges=2680150..2583511_left=2287684_right=3031394_ver=1.10_style=3:1037-1155
749084_edges=2692954..4541281_left=3175840_right=5255376_ver=1.10_style=3	964	1060	intergenic	.	749084_edges=2692954..4541281_left=3175840_right=5255376_ver=1.10_style=3:964-1060
751643_edges=2826492..6812133_left=3343147_right=5043945_ver=1.10_style=3	53	108	intergenic	.	751643_edges=2826492..6812133_left=3343147_right=5043945_ver=1.10_style=3:53-108
751643_edges=2826492..6812133_left=3343147_right=5043945_ver=1.10_style=3	438	532	intergenic	.	751643_edges=2826492..6812133_left=3343147_right=5043945_ver=1.10_style=3:438-532
773425_edges=4206130..5056125_left=4899806_right=5595435_ver=1.10_style=3	0	201	intergenic	.	773425_edges=4206130..5056125_left=4899806_right=5595435_ver=1.10_style=3:0-201
779883_edges=4491979..6607638_left=5197042_right=2138438_ver=1.10_style=3	1982	2177	intergenic	.	779883_edges=4491979..6607638_left=5197042_right=2138438_ver=1.10_style=3:1982-2177
780773_edges=4503485..6440054_left=5210788_right=3059097_ver=1.10_style=3	323	381	intergenic	.	780773_edges=4503485..6440054_left=5210788_right=3059097_ver=1.10_style=3:323-381
782313_edges=4523004..6552145_left=5234238_right=3081207_ver=1.10_style=3	1683	1782	intergenic	.	782313_edges=4523004..6552145_left=5234238_right=3081207_ver=1.10_style=3:1683-1782
784353_edges=4551246..6602272_left=5267011_right=2941039_ver=1.10_style=3	1239	1475	intergenic	.	784353_edges=4551246..6602272_left=5267011_right=2941039_ver=1.10_style=3:1239-1475
785367_edges=4560465..6775105_left=6603415_right=1589390_ver=1.10_style=3	1075	1337	gene,polyA_signal_sequence		785367_edges=4560465..6775105_left=6603415_right=1589390_ver=1.10_style=3:1075-1337
787686_edges=4695038..6722876_left=4867497_right=5247612_ver=1.10_style=3	0	221	intergenic	.	787686_edges=4695038..6722876_left=4867497_right=5247612_ver=1.10_style=3:0-221
789419_edges=4751718..6295302_left=5355797_right=5927311_ver=1.10_style=3	3477	3595	intergenic	.	789419_edges=4751718..6295302_left=5355797_right=5927311_ver=1.10_style=3:3477-3595
789454_edges=4752648..6600879_left=6336505_right=6509892_ver=1.10_style=3	2314	2439	intergenic	.	789454_edges=4752648..6600879_left=6336505_right=6509892_ver=1.10_style=3:2314-2439
789509_edges=4753827..5575458_left=5357033_right=5954372_ver=1.10_style=3	3732	3836	intergenic	.	789509_edges=4753827..5575458_left=5357033_right=5954372_ver=1.10_style=3:3732-3836
791654_edges=4803814..5330367_left=5387616_right=5759113_ver=1.10_style=3	2503	2748	intergenic	.	791654_edges=4803814..5330367_left=5387616_right=5759113_ver=1.10_style=3:2503-2748
793167_edges=4838389..4838394_left=6463214_right=5410217_ver=1.10_style=3	3453	3528	intergenic	.	793167_edges=4838389..4838394_left=6463214_right=5410217_ver=1.10_style=3:3453-3528
793259_edges=4840281..6774031_left=6465411_right=6605402_ver=1.10_style=3	2976	3092	intergenic	.	793259_edges=4840281..6774031_left=6465411_right=6605402_ver=1.10_style=3:2976-3092
795174_edges=4885817..6511810_left=5443775_right=5858004_ver=1.10_style=3	1593	1796	intergenic	.	795174_edges=4885817..6511810_left=5443775_right=5858004_ver=1.10_style=3:1593-1796
795177_edges=4885926..5518414_left=5443871_right=6423955_ver=1.10_style=3	4499	4578	intergenic	.	795177_edges=4885926..5518414_left=5443871_right=6423955_ver=1.10_style=3:4499-4578
795292_edges=4888306..5366954_left=5445684_right=5781462_ver=1.10_style=3	399	682	intergenic	.	795292_edges=4888306..5366954_left=5445684_right=5781462_ver=1.10_style=3:399-682
795389_edges=4890491..6513141_left=5447303_right=1443926_ver=1.10_style=3	1049	1349	intergenic	.	795389_edges=4890491..6513141_left=5447303_right=1443926_ver=1.10_style=3:1049-1349
795822_edges=4900763..5565481_left=5455097_right=5944999_ver=1.10_style=3	1307	1539	intergenic	.	795822_edges=4900763..5565481_left=5455097_right=5944999_ver=1.10_style=3:1307-1539
795914_edges=4902913..6494711_left=5456783_right=5834474_ver=1.10_style=3	4766	4860	gene,mRNA		795914_edges=4902913..6494711_left=5456783_right=5834474_ver=1.10_style=3:4766-4860
795921_edges=4903116..6712149_left=5456967_right=5859965_ver=1.10_style=3	2870	2935	intergenic	.	795921_edges=4903116..6712149_left=5456967_right=5859965_ver=1.10_style=3:2870-2935
796589_edges=4919142..5647065_left=5469778_right=6023559_ver=1.10_style=3	593	691	intergenic	.	796589_edges=4919142..5647065_left=5469778_right=6023559_ver=1.10_style=3:593-691
798122_edges=4956071..5064162_left=5503344_right=5601008_ver=1.10_style=3	724	874	intergenic	.	798122_edges=4956071..5064162_left=5503344_right=5601008_ver=1.10_style=3:724-874
798122_edges=4956071..5064162_left=5503344_right=5601008_ver=1.10_style=3	1104	1181	intergenic	.	798122_edges=4956071..5064162_left=5503344_right=5601008_ver=1.10_style=3:1104-1181
798232_edges=4958769..5391551_left=6563574_right=5800757_ver=1.10_style=3	3613	3789	gene,mRNA		798232_edges=4958769..5391551_left=6563574_right=5800757_ver=1.10_style=3:3613-3789
798257_edges=4959233..5391666_left=5506563_right=5800870_ver=1.10_style=3	1854	2034	intergenic	.	798257_edges=4959233..5391666_left=5506563_right=5800870_ver=1.10_style=3:1854-2034
799269_edges=4985235..5716066_left=5536389_right=6004366_ver=1.10_style=3	247	546	intergenic	.	799269_edges=4985235..5716066_left=5536389_right=6004366_ver=1.10_style=3:247-546
799629_edges=4997305..5450927_left=5550144_right=6386572_ver=1.10_style=3	244	445	intergenic	.	799629_edges=4997305..5450927_left=5550144_right=6386572_ver=1.10_style=3:244-445
799629_edges=4997305..5450927_left=5550144_right=6386572_ver=1.10_style=3	1644	1800	intergenic	.	799629_edges=4997305..5450927_left=5550144_right=6386572_ver=1.10_style=3:1644-1800
80027_edges=2091760..2091760_left=2279086_right=2279087_ver=1.10_style=3	219	357	intergenic	.	80027_edges=2091760..2091760_left=2279086_right=2279087_ver=1.10_style=3:219-357
800762_edges=5031336..5582644_left=5577147_right=5962049_ver=1.10_style=3	5100	5150	intergenic	.	800762_edges=5031336..5582644_left=5577147_right=5962049_ver=1.10_style=3:5100-5150
800939_edges=5036866..5762472_left=5581407_right=2229568_ver=1.10_style=3	800	1144	intergenic	.	800939_edges=5036866..5762472_left=5581407_right=2229568_ver=1.10_style=3:800-1144
802129_edges=5075517..6546181_left=5608814_right=2236868_ver=1.10_style=3	1839	1900	intergenic	.	802129_edges=5075517..6546181_left=5608814_right=2236868_ver=1.10_style=3:1839-1900
802302_edges=5081897..5561704_left=5613008_right=5941607_ver=1.10_style=3	1218	1468	intergenic	.	802302_edges=5081897..5561704_left=5613008_right=5941607_ver=1.10_style=3:1218-1468
803356_edges=5118029..5121697_left=5636243_right=5638516_ver=1.10_style=3	83	247	intergenic	.	803356_edges=5118029..5121697_left=5636243_right=5638516_ver=1.10_style=3:83-247
803356_edges=5118029..5121697_left=5636243_right=5638516_ver=1.10_style=3	714	764	intergenic	.	803356_edges=5118029..5121697_left=5636243_right=5638516_ver=1.10_style=3:714-764
807004_edges=5244496..5562680_left=5697073_right=6521817_ver=1.10_style=3	5377	5568	intergenic	.	807004_edges=5244496..5562680_left=5697073_right=6521817_ver=1.10_style=3:5377-5568
807219_edges=5250551..5580824_left=5705021_right=1920714_ver=1.10_style=3	1232	1396	intergenic	.	807219_edges=5250551..5580824_left=5705021_right=1920714_ver=1.10_style=3:1232-1396
807903_edges=5269473..7077365_left=1675974_right=1675975_ver=1.10_style=3	1130	1219	intergenic	.	807903_edges=5269473..7077365_left=1675974_right=1675975_ver=1.10_style=3:1130-1219
