fasta_file,sequence_id,gc_percent
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000306F:2545648-2545824,21.59090909090909
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000308F:827471-827546,28.000000000000004
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000309F:2241232-2241443,29.85781990521327
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000309F:2242545-2242699,33.76623376623377
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000315F:2359625-2359810,27.027027027027028
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000315F:64295-64374,45.56962025316456
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000317F:3152997-3153052,32.72727272727273
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000321F:1665953-1666136,31.147540983606557
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000322F:1235160-1235242,28.04878048780488
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000322F:2591224-2591277,28.30188679245283
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000322F:2591785-2591954,24.85207100591716
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000324F:2347562-2347783,25.339366515837103
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000324F:3161012-3161403,31.713554987212277
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000326F:453789-453948,32.075471698113205
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000329F:1223018-1223161,32.86713286713287
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000332F:257313-257507,30.412371134020617
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000333F:256168-256309,29.78723404255319
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000334F:2910936-2911118,24.175824175824175
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000338F:3128318-3128735,27.81774580335731
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000339F:1627514-1627869,25.070422535211268
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000339F:748755-749105,23.714285714285715
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000344F:2614430-2614501,36.61971830985916
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000346F:1460118-1460235,33.33333333333333
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000347F:2606867-2606943,28.947368421052634
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000348F:147187-147300,22.123893805309734
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000348F:682180-682260,30.0
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000350F:2054141-2054338,30.96446700507614
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000353F:1511232-1511306,33.78378378378378
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000353F:2546549-2546630,24.691358024691358
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000354F:1495828-1495991,28.834355828220858
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000357F:649516-649607,27.472527472527474
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000357F:795883-795955,27.77777777777778
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000358F:1777814-1777879,32.30769230769231
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000358F:2912298-2912492,22.164948453608247
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000367F:658612-658765,28.104575163398692
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000374F:1330280-1330375,34.73684210526316
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000379F:186210-186260,32.0
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000380F:231438-231500,37.096774193548384
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000381F:2564228-2564307,30.37974683544304
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000386F:763260-763432,25.0
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000387F:1399872-1399946,33.78378378378378
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000387F:767181-767475,24.489795918367346
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000389F:1489227-1489832,27.27272727272727
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000394F:2211321-2211493,26.16279069767442
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000395F:2412668-2412741,20.54794520547945
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000397F:2089752-2089802,14.000000000000002
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000398F:1012561-1012692,28.24427480916031
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000400F:1897774-1897843,39.130434782608695
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000405F:336984-337223,28.451882845188287
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000408F:788490-788649,25.78616352201258
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000415F:2190174-2190239,26.153846153846157
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000415F:295158-295217,28.8135593220339
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000416F:1996681-1996753,27.77777777777778
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000416F:815047-815228,27.071823204419886
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000417F:1480428-1480677,22.48995983935743
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000418F:15620-15764,26.38888888888889
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000418F:627272-627450,31.46067415730337
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000421F:2005205-2005362,22.929936305732486
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000421F:360447-360686,25.94142259414226
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000425F:109254-109609,30.422535211267604
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000426F:405417-405696,28.31541218637993
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000428F:2184245-2184301,28.57142857142857
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000435F:619653-619744,24.175824175824175
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000437F:1217880-1217956,23.684210526315788
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000439F:740731-740831,37.0
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000441F:154366-154479,27.43362831858407
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000442F:1725656-1725965,27.831715210355988
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000443F:845404-845501,30.927835051546392
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000452F:1563793-1563869,25.0
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000453F:1811516-1811660,32.63888888888889
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000468F:1890229-1890299,38.57142857142858
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000468F:1909758-1909823,35.38461538461539
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000468F:2044469-2044524,25.454545454545453
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000470F:1158308-1158415,19.626168224299064
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000470F:1693374-1693466,32.608695652173914
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000470F:1707102-1707267,29.6969696969697
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000473F:966573-966628,32.72727272727273
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000475F:1049523-1049605,29.268292682926827
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000489F:1506055-1506218,26.993865030674847
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000492F:788093-788150,22.807017543859647
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000494F:806084-806305,22.171945701357465
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000496F:821687-821764,23.376623376623375
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000502F:1549122-1549249,23.62204724409449
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000505F:131322-131396,25.675675675675674
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000505F:684796-685408,28.26797385620915
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000511F:1251051-1251149,32.6530612244898
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000516F:912368-912566,29.292929292929294
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000520F:1224997-1225106,35.77981651376147
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000522F:1663536-1663593,26.31578947368421
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000527F:1126085-1126184,34.34343434343434
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000532F:80657-80708,27.450980392156865
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000536F:763844-763906,32.25806451612903
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000543F:130027-130096,33.33333333333333
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000543F:130379-130768,24.93573264781491
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000559F:924868-925323,23.076923076923077
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000559F:963344-963463,24.369747899159663
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000564F:619517-619671,26.623376623376622
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000566F:111492-111545,28.30188679245283
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000569F:1118169-1118223,29.629629629629626
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000582F:394784-394890,32.075471698113205
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000592F:246215-246295,17.5
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000595F:1174144-1174201,24.561403508771928
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000596F:413961-414054,32.25806451612903
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000601F:192258-192356,25.510204081632654
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000602F:859228-859282,42.592592592592595
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000602F:944672-944778,24.528301886792452
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000609F:871130-871205,24.0
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000609F:88244-88310,28.78787878787879
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000616F:738808-738864,23.214285714285715
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000630F:240459-240631,22.093023255813954
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000634F:991721-992371,32.76923076923077
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000645F:16209-16651,30.76923076923077
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000647F:477779-477848,30.434782608695656
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000650F:109606-109663,29.82456140350877
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000650F:507938-508103,40.60606060606061
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000650F:52430-52483,39.62264150943396
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000650F:52905-52972,29.850746268656714
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000650F:673499-673574,57.333333333333336
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000650F:71421-71489,36.76470588235294
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000650F:729881-729933,40.38461538461539
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000650F:821832-822236,49.75247524752475
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000650F:823143-823215,47.22222222222222
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000650F:824005-824787,50.0
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000650F:824992-825266,50.36496350364964
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000650F:947801-948011,37.142857142857146
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000650F:97887-98207,39.375
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000660F:222422-222478,25.0
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000674F:833844-834066,22.07207207207207
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000716F:425469-425724,23.137254901960784
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000736F:506805-506906,23.762376237623762
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000751F:488323-488481,32.278481012658226
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000754F:339775-340056,39.8576512455516
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000885F:35072-35338,27.44360902255639
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.000895F:171406-171537,32.06106870229007
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.001051F:21751-21814,34.92063492063492
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.001065F:254564-255134,33.85964912280702
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.001091F:72669-72789,24.166666666666668
Periplaneta-americana-v4_filtered_7.v1.fasta,P-americana-v4_ctg.002098F:35715-35765,22.0
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1001:201250-201452,24.257425742574256
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1003:82331-82758,28.805620608899297
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1005:339237-339440,28.57142857142857
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1007:191461-191524,30.158730158730158
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1008:29776-29835,35.59322033898305
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1014:277530-277598,25.0
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1015:222084-222754,22.388059701492537
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_102:262907-262984,20.77922077922078
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_102:289921-290101,25.0
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1035:276031-276111,31.25
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1035:6518-6569,21.568627450980394
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1036:153691-153950,23.93822393822394
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1038:215525-215734,45.933014354066984
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1039:85414-85505,18.681318681318682
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_105:203606-203710,26.923076923076923
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1050:53908-53966,27.586206896551722
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1053:108745-108806,24.59016393442623
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1055:238987-239112,15.2
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1056:71544-71736,29.166666666666668
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1057:414825-415221,20.707070707070706
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1057:440544-440611,25.37313432835821
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1058:630505-630684,17.877094972067038
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1059:185348-185401,33.9622641509434
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_106:1975-2069,23.404255319148938
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1063:353295-353348,20.754716981132077
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_106832:447-856,27.87286063569682
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1069:113544-113634,33.33333333333333
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1073:194501-194552,19.607843137254903
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1078:146482-146614,26.515151515151516
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1080:77371-77553,21.428571428571427
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1088:258271-258502,19.480519480519483
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1092:147230-147501,25.830258302583026
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1094:164611-164794,21.85792349726776
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1095:351086-351203,21.367521367521366
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1097:162462-162530,16.176470588235293
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1099:85174-85414,22.083333333333332
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1108:58257-58701,27.47747747747748
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1108:77469-77674,22.926829268292686
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1111:2125-2749,22.275641025641026
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1114:131359-131530,21.052631578947366
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1115:194303-194537,20.51282051282051
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1115:571518-571607,21.34831460674157
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1116:75970-76026,23.214285714285715
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1118:1289083-1289261,17.415730337078653
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1118:216961-217019,41.37931034482759
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1118:610804-610903,30.303030303030305
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_112:128685-128752,26.865671641791046
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_112:173947-174021,24.324324324324326
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1124:28635-28729,24.46808510638298
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1124:6436-6908,24.364406779661017
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1138:23883-24054,22.22222222222222
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_114:156265-156363,35.714285714285715
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_114:176817-176995,25.280898876404496
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1140:112031-112107,31.57894736842105
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1144:39359-39919,20.17857142857143
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1145:26714-26773,18.64406779661017
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1150:101952-102092,35.0
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1151:193720-194169,20.26726057906459
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1156:275881-276220,25.663716814159294
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1157:179525-179689,19.51219512195122
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1160:31276-31392,31.03448275862069
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1162:249430-249674,19.672131147540984
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1164:289662-289904,24.793388429752067
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1165:157700-157771,18.30985915492958
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1168:175174-175599,24.235294117647058
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1172:16853-16920,23.88059701492537
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1173:689542-689816,25.18248175182482
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1173:814100-814185,29.411764705882355
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1189:338131-338392,29.50191570881226
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1191:396358-396570,32.54716981132076
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1191:488741-489063,27.018633540372672
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1191:637599-638046,23.042505592841163
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1200:198130-198343,25.352112676056336
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1203:11963-12284,18.06853582554517
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1207:581209-581282,39.726027397260275
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1207:583941-584101,28.125
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1207:66291-66510,32.42009132420091
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1208:90109-90193,25.0
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_121:66182-66337,25.161290322580644
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1226:297245-297395,22.0
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1228:193765-194011,22.76422764227642
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1229:26094-26311,26.26728110599078
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1238:47759-47914,30.32258064516129
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1241:55244-55304,21.666666666666668
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1243:701120-701184,15.625
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1245:219548-219663,22.608695652173914
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_125:275089-275219,21.53846153846154
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_125:464692-465026,21.856287425149702
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1261:318367-318475,28.703703703703702
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1261:762549-762667,24.576271186440678
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1270:537327-537397,17.142857142857142
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1273:199453-199643,31.05263157894737
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1275:137851-137977,19.047619047619047
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1275:138308-138432,27.419354838709676
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1275:138704-138904,21.5
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1276:121582-121800,23.853211009174313
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1276:181104-181287,26.229508196721312
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1276:43616-43895,22.939068100358423
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1284:4121-4188,22.388059701492537
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1285:238915-239049,29.850746268656714
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1287:68443-68618,24.571428571428573
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_129:197212-197290,19.230769230769234
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1301:581208-581356,27.7027027027027
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1301:746983-747126,16.083916083916083
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1305:33520-34122,27.740863787375414
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1307:136849-136945,18.75
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1307:139480-139653,21.965317919075144
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_131:172762-172930,19.047619047619047
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1319:204535-204595,20.0
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_132:58311-58544,20.600858369098713
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1320:39745-39842,21.649484536082475
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1321:354361-354499,26.08695652173913
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1322:174715-174810,20.0
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1322:9351-9422,21.12676056338028
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1326:621781-621861,16.25
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1327:725064-725442,22.22222222222222
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_1329:633176-633349,28.901734104046245
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_137937:41-163,27.86885245901639
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_137937:483-714,28.13852813852814
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_139:182824-183006,24.725274725274726
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_139:29986-30188,21.782178217821784
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_141:58853-59135,23.75886524822695
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_142:289254-289438,27.173913043478258
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_155:80962-81031,24.637681159420293
Neogeoscapheus-hanni_filtered_7.v1.fasta,N-hanni_159257:126-597,25.05307855626327
